LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
species	Mucinivorans hirudinis	1433126	6	189	0	61	3.0984	0.0000
species	Bacteroides sp. D20	585543	6	391	0	285	1.3719	0.0000
species	Calothrix sp. PCC 7103	32057	6	486	13	244	1.9918	0.0000
species	Enterococcus faecium	1352	6	210	3	144	1.4583	0.0000
species	Pseudomonas amygdali	47877	6	556	4	370	1.5027	0.0000
species	Chryseobacterium sp. YR561	1500298	6	207	0	101	2.0495	0.0000
species	Hassallia byssoidea	482630	6	391	12	262	1.4924	0.0000
species	Bacteroides propionicifaciens	392838	5	187	4	106	1.7642	0.0000
species	Afipia broomeae	56946	5	401	18	291	1.3780	0.0000
species	Streptococcus ovis	82806	5	176	2	171	1.0292	0.0000
species	Streptococcus ferus	1345	5	160	0	155	1.0323	0.0000
species	Comamonas aquatica	225991	5	403	5	398	1.0126	0.0000
species	Bacteroides massiliensis	204516	5	309	3	304	1.0164	0.0000
species	Prevotella buccae	28126	5	233	2	182	1.2802	0.0000
species	Elizabethkingia meningoseptica	238	5	159	0	125	1.2720	0.0000
species	Streptococcus caballi	439220	5	170	1	165	1.0303	0.0000
species	Actinotignum schaalii	59505	5	205	3	173	1.1850	0.0000
species	Porphyromonas levii	28114	5	172	2	127	1.3543	0.0000
species	Lactobacillus jensenii	109790	5	160	0	62	2.5806	0.0000
species	Leeia oryzae	356662	5	233	6	82	2.8415	0.0000
species	Bacteroidaceae bacterium MS4	1347393	4	130	0	94	1.3830	0.0000
species	Lactobacillus acidipiscis	89059	4	135	0	65	2.0769	0.0000
species	Gordonia otitidis	249058	4	300	1	256	1.1719	0.0000
species	Afipia birgiae	151414	4	328	4	251	1.3068	0.0000
species	Streptococcus pseudoporcinus	361101	4	209	8	164	1.2744	0.0000
species	Pseudomonas fluorescens	294	4	242	1	217	1.1152	0.0000
species	alpha proteobacterium LLX12A	1229484	4	329	1	296	1.1115	0.0000
species	Bacteroides sp. 1_1_6	469586	4	248	0	211	1.1754	0.0000
species	Enterococcus faecalis	1351	4	147	0	102	1.4412	0.0000
species	Bordetella petrii	94624	4	274	3	215	1.2744	0.0000
species	Lachnospiraceae bacterium TF01-11	1703332	4	249	3	193	1.2902	0.0000
species	Paracoccus sp. 228	1192054	4	234	0	179	1.3073	0.0000
species	Roseburia faecis	301302	4	215	0	155	1.3871	0.0000
species	Enterococcus cecorum	44008	4	168	0	164	1.0244	0.0000
species	Clostridium sp. M62/1	411486	4	158	1	95	1.6632	0.0000
species	Comamonas testosteroni	285	4	294	0	258	1.1395	0.0000
species	Bacteroides coprocola	310298	4	340	10	97	3.5052	0.0000
species	Neisseria macacae	496	4	276	7	232	1.1897	0.0000
species	Streptococcus sp. VT 162	1419814	4	166	1	91	1.8242	0.0000
species	Bacteroides sp. D2	556259	4	381	8	250	1.5240	0.0000
species	Streptococcus sp. AS14	936577	4	216	0	183	1.1803	0.0000
species	Pseudomonas stutzeri	316	4	232	0	218	1.0642	0.0000
species	Campylobacter sp. MIT 97-5078	1548153	4	127	0	63	2.0159	0.0000
species	Leeuwenhoekiella blandensis	360293	4	126	0	60	2.1000	0.0000
species	Streptococcus ratti	1341	4	162	3	139	1.1655	0.0000
species	Varibaculum cambriense	184870	4	171	4	130	1.3154	0.0000
species	Parasutterella excrementihominis	487175	4	203	5	110	1.8455	0.0000
species	Acinetobacter sp. Root1280	1736444	4	354	5	216	1.6389	0.0000
species	Bulleidia extructa	118748	4	229	4	225	1.0178	0.0000
species	Bradyrhizobium sp. BTAi1	288000	4	263	3	211	1.2464	0.0000
species	Parvimonas sp. oral taxon 110	671230	3	184	8	181	1.0166	0.0000
species	Corynebacterium ulcerans	65058	3	98	1	95	1.0316	0.0000
species	Peptostreptococcaceae bacterium AS15	936556	3	217	5	214	1.0140	0.0000
species	Oscillibacter sp. ER4	1519439	3	129	0	126	1.0238	0.0000
species	Photobacterium swingsii	680026	3	117	3	114	1.0263	0.0000
species	Enterococcus columbae	1355	3	122	4	119	1.0252	0.0000
species	Sulfurimonas gotlandica	1176482	3	93	0	60	1.5500	0.0000
species	Streptococcus thoraltensis	55085	3	94	0	60	1.5667	0.0000
species	Sphingomonas echinoides	59803	3	186	2	183	1.0164	0.0000
species	candidate division SR1 bacterium RAAC1_SR1_1	1394709	3	143	5	96	1.4896	0.0000
species	Bacteroides faecis	674529	3	206	6	159	1.2956	0.0000
species	Brevibacterium mcbrellneri	53363	3	169	2	103	1.6408	0.0000
species	Pseudomonas veronii	76761	3	206	1	154	1.3377	0.0000
species	Williamsia sp. D3	1313067	3	124	1	121	1.0248	0.0000
species	Corynebacterium aurimucosum	169292	3	109	2	76	1.4342	0.0000
species	Mycoplasma salivarium	2124	3	230	0	199	1.1558	0.0000
species	Actinomyces sp. oral taxon 180	651609	3	140	3	137	1.0219	0.0000
species	Bacteroides sp. 1_1_30	457387	3	233	3	211	1.1043	0.0000
species	Ruminococcus faecis	592978	3	237	2	138	1.7174	0.0000
species	Actinomyces dentalis	272548	3	204	3	201	1.0149	0.0000
species	Necropsobacter rosorum	908285	3	95	0	61	1.5574	0.0000
species	Brevundimonas diminuta	293	3	270	2	98	2.7551	0.0000
species	Serinicoccus profundi	1078471	3	144	0	141	1.0213	0.0000
species	Porphyromonas bennonis	501496	3	126	1	123	1.0244	0.0000
species	Alkaliflexus imshenetskii	286730	3	184	5	181	1.0166	0.0000
species	Streptococcus sp. CM6	936580	3	288	24	105	2.7429	0.0000
species	Anaerococcus lactolyticus	33032	3	148	3	145	1.0207	0.0000
species	Acidovorax delafieldii	47920	3	270	1	181	1.4917	0.0000
species	Candidatus Alistipes marseilloanorexicus	1470347	3	148	1	145	1.0207	0.0000
species	[Actinobacillus] muris	67855	3	141	6	138	1.0217	0.0000
species	Lactobacillus equi	137357	3	94	0	91	1.0330	0.0000
species	Gilliamella apicola	1196095	3	95	0	92	1.0326	0.0000
species	Pasteurella dagmatis	754	3	130	4	80	1.6250	0.0000
species	Marinococcus halotolerans	301092	3	154	3	151	1.0199	0.0000
species	Neisseria sp. 83E34	1692264	3	135	0	132	1.0227	0.0000
species	Alistipes finegoldii	214856	3	142	0	90	1.5778	0.0000
species	Alistipes onderdonkii	328813	3	245	1	242	1.0124	0.0000
species	Dorea formicigenerans	39486	3	168	0	79	2.1266	0.0000
species	Streptococcus sp. CCH8-H5	1768767	3	112	1	75	1.4933	0.0000
species	Streptococcus sp. oral taxon 071	712630	3	111	1	108	1.0278	0.0000
species	Gordonia polyisoprenivorans	84595	3	182	4	156	1.1667	0.0000
species	Treponema putidum	221027	3	196	4	151	1.2980	0.0000
species	Asticcacaulis excentricus	78587	3	178	2	115	1.5478	0.0000
species	Peptostreptococcaceae bacterium OBRC8	796941	3	128	5	89	1.4382	0.0000
