LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
species	Escherichia coli	562	7	444	5	279	1.5914	0.0001
species	Faecalibacterium prausnitzii	853	7	486	5	322	1.5093	0.0001
species	Pseudomonas sp. 20_BN	1499686	7	466	1	339	1.3746	0.0001
species	Neisseria sp. oral taxon 014	641148	6	356	3	132	2.6970	0.0001
species	Corynebacterium jeikeium	38289	6	290	5	162	1.7901	0.0001
species	Pseudomonas thermotolerans	157784	6	374	8	252	1.4841	0.0001
species	Prevotella falsenii	515414	6	507	21	327	1.5505	0.0001
species	Elizabethkingia anophelis	1117645	6	375	0	189	1.9841	0.0001
species	Streptococcus sp. C300	563036	6	411	4	163	2.5215	0.0001
species	Simonsiella muelleri	72	6	357	4	351	1.0171	0.0001
species	Streptococcus intermedius	1338	6	415	3	275	1.5091	0.0001
species	Acidovorax sp. JS42	232721	6	258	3	221	1.1674	0.0001
species	Atopobium sp. oral taxon 810	712158	6	447	19	353	1.2663	0.0001
species	Acinetobacter johnsonii	40214	5	325	5	320	1.0156	0.0000
species	Pseudomonas alcaligenes	43263	5	315	9	231	1.3636	0.0000
species	Slackia sp. CM382	1111137	5	206	1	167	1.2335	0.0000
species	Brachymonas chironomi	491919	5	263	3	121	2.1736	0.0000
species	Veillonella sp. HPA0037	1203593	5	225	7	159	1.4151	0.0000
species	Stenotrophomonas acidaminiphila	128780	5	232	0	183	1.2678	0.0000
species	Selenomonas sp. FOBRC9	936573	5	346	3	242	1.4298	0.0000
species	Streptococcus constellatus	76860	5	226	1	144	1.5694	0.0000
species	Actinomyces georgiae	52768	5	264	2	259	1.0193	0.0000
species	Capnocytophaga sp. oral taxon 323	1705617	5	197	2	80	2.4625	0.0000
species	Propionibacterium acnes	1747	5	371	14	286	1.2972	0.0000
species	Streptococcus sp. AS14	936577	5	342	0	147	2.3265	0.0000
species	Corynebacterium argentoratense	42817	5	281	0	221	1.2715	0.0000
species	Streptococcus sp. SK140	1095726	5	205	4	116	1.7672	0.0000
species	Dysgonomonas sp. BGC7	1658008	5	377	1	372	1.0134	0.0000
species	Olsenella uli	133926	5	251	6	149	1.6846	0.0000
species	Serratia grimesii	82995	5	306	16	190	1.6105	0.0000
species	Alicycliphilus sp. B1	1603291	4	248	12	180	1.3778	0.0000
species	Pandoraea norimbergensis	93219	4	171	0	83	2.0602	0.0000
species	Morococcus cerebrosus	1056807	4	231	4	182	1.2692	0.0000
species	Prevotella sp. oral taxon 472	655809	4	311	8	226	1.3761	0.0000
species	Streptococcus tigurinus	1077464	4	158	1	154	1.0260	0.0000
species	Selenomonas sp. oral taxon 138	712532	4	293	9	190	1.5421	0.0000
species	Prevotella fusca	589436	4	263	13	172	1.5291	0.0000
species	Paracoccus pantotrophus	82367	4	174	1	170	1.0235	0.0000
species	Sphingopyxis sp. A083	1759083	4	138	0	67	2.0597	0.0000
species	Delftia acidovorans	80866	4	259	3	179	1.4469	0.0000
species	Streptococcus sp. ACS2	936576	4	240	2	194	1.2371	0.0000
species	Slackia exigua	84109	4	302	0	128	2.3594	0.0000
species	Corynebacterium sp. GD7	1232427	4	331	9	238	1.3908	0.0000
species	Prevotella sp. MSX73	1032506	4	150	0	78	1.9231	0.0000
species	Ruminococcus lactaris	46228	4	156	1	113	1.3805	0.0000
species	Mitsuokella sp. oral taxon 131	1321780	4	181	2	147	1.2313	0.0000
species	Capnocytophaga sp. oral taxon 380	712217	4	288	2	142	2.0282	0.0000
species	Fusobacterium hwasookii	1583098	4	144	2	140	1.0286	0.0000
species	Prevotella scopos	589437	4	190	4	102	1.8627	0.0000
species	Haemophilus sp. oral taxon 851	762964	4	204	4	100	2.0400	0.0000
species	[Pasteurella] pneumotropica	758	4	143	1	139	1.0288	0.0000
species	Kytococcus sedentarius	1276	4	209	4	152	1.3750	0.0000
species	Pseudomonas aeruginosa	287	4	316	3	258	1.2248	0.0000
species	Chryseobacterium haifense	421525	4	233	0	229	1.0175	0.0000
species	Mycoplasma salivarium	2124	4	208	1	166	1.2530	0.0000
species	Psychrobacter aquaticus	248452	3	134	3	91	1.4725	0.0000
species	Paracoccus aestuarii	453842	3	213	3	99	2.1515	0.0000
species	Streptococcus sp. SR1	1161416	3	120	2	74	1.6216	0.0000
species	Propionibacterium acidifaciens	556499	3	119	3	78	1.5256	0.0000
species	Serratia liquefaciens	614	3	114	3	82	1.3902	0.0000
species	Haemophilus sp. C1	1661745	3	235	0	140	1.6786	0.0000
species	Streptococcus sp. SR4	1161417	3	156	2	153	1.0196	0.0000
species	Atopobium sp. oral taxon 199	712156	3	240	6	237	1.0127	0.0000
species	Cardiobacterium hominis	2718	3	156	1	153	1.0196	0.0000
species	Paracoccus sp. PAMC 22219	1569209	3	205	1	152	1.3487	0.0000
species	Gulbenkiania mobilis	397457	3	218	3	215	1.0140	0.0000
species	Streptococcus sp. CM6	936580	3	194	8	66	2.9394	0.0000
species	Bacteroides pyogenes	310300	3	128	2	96	1.3333	0.0000
species	Enterococcus pallens	160454	3	99	0	64	1.5469	0.0000
species	Treponema succinifaciens	167	3	197	6	140	1.4071	0.0000
species	Thauera terpenica	76113	3	136	2	81	1.6790	0.0000
species	Prevotella aurantiaca	596085	3	185	0	140	1.3214	0.0000
species	Paracoccus sp. N5	1101189	3	143	4	95	1.5053	0.0000
species	Diaphorobacter sp. J5-51	680496	3	139	1	136	1.0221	0.0000
species	Psychrobacter glacincola	56810	3	165	4	162	1.0185	0.0000
species	Sphingobium yanoikuyae	13690	3	97	0	65	1.4923	0.0000
species	Actinomyces slackii	52774	3	98	0	62	1.5806	0.0000
