LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
order	Flavobacteriales	200644	593315	40005407	636037	4497091	8.8958	0.0551
order	Neisseriales	206351	468407	30952578	267778	1833904	16.8780	0.0435
order	Lactobacillales	186826	122515	7116400	73886	1897891	3.7496	0.0114
order	Burkholderiales	80840	120751	7594086	100436	1438107	5.2806	0.0112
order	Fusobacteriales	203491	98573	5759833	62609	822577	7.0022	0.0092
order	Propionibacteriales	85009	56635	3437633	59415	1299624	2.6451	0.0053
order	Bacteroidales	171549	56167	3864506	39607	2708773	1.4267	0.0052
order	Pasteurellales	135625	50036	2932272	30568	615941	4.7606	0.0046
order	Campylobacterales	213849	45803	3184684	81584	1875699	1.6979	0.0043
order	Veillonellales	1843489	27532	1709216	20848	670600	2.5488	0.0026
order	Cardiobacteriales	135615	18332	1118434	11188	155502	7.1924	0.0017
order	Bacillales	1385	8002	494617	4983	358471	1.3798	0.0007
order	Clostridiales	186802	7239	517490	5157	448744	1.1532	0.0007
order	Selenomonadales	909929	4922	324304	2710	290249	1.1173	0.0005
order	Tissierellales	1737405	763	42421	265	36310	1.1683	0.0001
order	Spirochaetales	136	666	44464	800	38891	1.1433	0.0001
order	Alteromonadales	135622	564	35371	340	730	48.4534	0.0001
order	Erysipelotrichales	526525	444	32157	224	28551	1.1263	0.0000
order	Coriobacteriales	84999	442	28659	532	26209	1.0935	0.0000
order	Enterobacteriales	91347	156	7121	112	482	14.7739	0.0000
order	Sphingobacteriales	200666	101	3219	0	896	3.5926	0.0000
order	Cytophagales	768507	98	3201	10	569	5.6257	0.0000
order	Pseudomonadales	72274	64	2999	34	1664	1.8023	0.0000
order	Bifidobacteriales	85004	56	3219	33	2274	1.4156	0.0000
order	Aeromonadales	135624	50	2741	88	168	16.3155	0.0000
order	Micromonosporales	85008	38	1202	0	242	4.9669	0.0000
order	Pseudonocardiales	85010	36	1193	0	307	3.8860	0.0000
order	Sphingomonadales	204457	35	2050	4	969	2.1156	0.0000
order	Thiotrichales	72273	34	1072	0	155	6.9161	0.0000
order	Rhizobiales	356	26	974	0	378	2.5767	0.0000
order	Xanthomonadales	135614	20	611	0	156	3.9167	0.0000
order	Rhodospirillales	204441	19	601	0	123	4.8862	0.0000
order	Chroococcales	1118	19	584	0	88	6.6364	0.0000
order	Rhodobacterales	204455	16	595	4	344	1.7297	0.0000
order	Oscillatoriales	1150	16	503	0	97	5.1856	0.0000
order	Methylococcales	135618	14	432	0	91	4.7473	0.0000
order	Rhodocyclales	206389	14	585	1	340	1.7206	0.0000
order	Streptosporangiales	85012	12	394	0	162	2.4321	0.0000
order	Oceanospirillales	135619	12	386	0	61	6.3279	0.0000
order	Chromatiales	135613	11	446	3	199	2.2412	0.0000
order	Methylophilales	206350	11	333	0	61	5.4590	0.0000
order	Nitrosomonadales	32003	9	402	7	275	1.4618	0.0000
order	Eggerthellales	1643822	9	662	7	585	1.1316	0.0000
order	Thermales	68933	8	420	1	354	1.1864	0.0000
order	Streptomycetales	85011	7	215	0	208	1.0337	0.0000
order	Vibrionales	135623	7	217	0	151	1.4371	0.0000
order	Cellvibrionales	1706369	7	215	0	121	1.7769	0.0000
order	Glycomycetales	85014	7	234	2	70	3.3429	0.0000
order	Mycoplasmatales	2085	6	201	0	63	3.1905	0.0000
order	Acidobacteriales	204433	4	128	0	62	2.0645	0.0000
order	Nostocales	1161	3	92	0	89	1.0337	0.0000
order	Deinococcales	118964	3	188	1	172	1.0930	0.0000
family	Micrococcaceae	1268	5666285	426204400	4705978	9282388	45.9154	0.5269
family	Corynebacteriaceae	1653	2319557	168059075	1831020	7405143	22.6949	0.2157
family	Actinomycetaceae	2049	1093894	65681275	601763	9310941	7.0542	0.1017
family	Flavobacteriaceae	49546	593311	40005283	636037	4497002	8.8960	0.0552
family	Neisseriaceae	481	468402	30952419	267778	1833812	16.8787	0.0436
family	Burkholderiaceae	119060	120616	7588704	100388	1435680	5.2858	0.0112
family	Streptococcaceae	1300	108991	6148108	55583	1201214	5.1182	0.0101
family	Leptotrichiaceae	1129771	93959	5508610	60533	705905	7.8036	0.0087
family	Propionibacteriaceae	31957	56600	3436421	59405	1299157	2.6451	0.0053
family	Prevotellaceae	171552	50533	3530600	34545	2574534	1.3714	0.0047
family	Pasteurellaceae	712	50036	2932272	30568	615941	4.7606	0.0047
family	Campylobacteraceae	72294	45791	3184302	81584	1875484	1.6979	0.0043
family	Veillonellaceae	31977	27532	1709216	20848	670600	2.5488	0.0026
family	Cardiobacteriaceae	868	18332	1118434	11188	155502	7.1924	0.0017
family	Aerococcaceae	186827	9749	733525	14124	528972	1.3867	0.0009
family	Porphyromonadaceae	171551	5561	330327	4943	132890	2.4857	0.0005
family	Selenomonadaceae	1843491	4906	323577	2686	290200	1.1150	0.0005
family	Fusobacteriaceae	203492	4614	251223	2076	116672	2.1532	0.0004
family	Lachnospiraceae	186803	4425	317764	3567	283515	1.1208	0.0004
family	Carnobacteriaceae	186828	3613	225079	4116	158730	1.4180	0.0003
family	Eubacteriaceae	186806	2670	193053	1502	160803	1.2006	0.0002
family	Peptoniphilaceae	1570339	763	42421	265	36310	1.1683	0.0001
family	Spirochaetaceae	137	666	44464	800	38891	1.1433	0.0001
family	Ferrimonadaceae	267892	450	31294	336	363	86.2094	0.0000
family	Erysipelotrichaceae	128827	444	32157	224	28551	1.1263	0.0000
family	Atopobiaceae	1643824	442	28659	532	26209	1.0935	0.0000
family	Staphylococcaceae	90964	405	23037	151	19060	1.2087	0.0000
family	Dermacoccaceae	145357	226	13768	128	11777	1.1691	0.0000
family	Enterobacteriaceae	543	156	7121	112	482	14.7739	0.0000
family	Lactobacillaceae	33958	155	9414	55	8800	1.0698	0.0000
family	Microbacteriaceae	85023	133	4856	95	544	8.9265	0.0000
family	Comamonadaceae	80864	92	3732	30	1881	1.9841	0.0000
family	Shewanellaceae	267890	86	3203	1	111	28.8559	0.0000
family	Mycobacteriaceae	1762	75	2970	2	524	5.6679	0.0000
family	Jonesiaceae	85022	74	2368	0	126	18.7937	0.0000
family	Sphingobacteriaceae	84566	68	2203	0	715	3.0811	0.0000
family	Dermatophilaceae	85018	64	3917	126	1707	2.2947	0.0000
family	Bacteroidaceae	815	59	3050	116	1008	3.0258	0.0000
family	Dermabacteraceae	85020	57	3384	155	485	6.9773	0.0000
family	Bifidobacteriaceae	31953	56	3219	33	2274	1.4156	0.0000
family	Cellulomonadaceae	85016	54	3068	34	2772	1.1068	0.0000
family	Peptostreptococcaceae	186804	51	2801	55	2419	1.1579	0.0000
family	Aeromonadaceae	84642	50	2741	88	168	16.3155	0.0000
family	Intrasporangiaceae	85021	47	1871	33	245	7.6367	0.0000
family	Cyclobacteriaceae	563798	41	1422	9	166	8.5663	0.0000
family	Brevibacteriaceae	85019	41	2253	44	1182	1.9061	0.0000
family	Micromonosporaceae	28056	38	1202	0	242	4.9669	0.0000
family	Bacillaceae	186817	38	1186	2	355	3.3408	0.0000
family	Pseudonocardiaceae	2070	36	1193	0	307	3.8860	0.0000
family	Nocardioidaceae	85015	35	1212	10	467	2.5953	0.0000
family	Flammeovirgaceae	200667	34	1060	1	126	8.4127	0.0000
family	Erythrobacteraceae	335929	32	1913	4	835	2.2910	0.0000
family	Pseudomonadaceae	135621	32	1337	14	877	1.5245	0.0000
family	Moraxellaceae	468	32	1662	20	787	2.1118	0.0000
family	Nocardiaceae	85025	30	953	5	281	3.3915	0.0000
family	Clostridiaceae	31979	29	954	3	285	3.3474	0.0000
family	Pseudoalteromonadaceae	267888	24	747	3	133	5.6165	0.0000
family	Piscirickettsiaceae	135616	24	760	0	63	12.0635	0.0000
family	Cytophagaceae	89373	23	719	0	277	2.5957	0.0000
family	Saprospiraceae	89374	23	714	0	92	7.7609	0.0000
family	Clostridiales Family XIII. Incertae Sedis	543314	20	1366	24	919	1.4864	0.0000
family	Xanthomonadaceae	32033	20	611	0	156	3.9167	0.0000
family	Acetobacteraceae	433	19	601	0	123	4.8862	0.0000
family	Alcaligenaceae	506	17	655	1	263	2.4905	0.0000
family	Promicromonosporaceae	85017	17	985	16	968	1.0176	0.0000
family	Rhodobacteraceae	31989	16	595	4	344	1.7297	0.0000
family	Dietziaceae	85029	15	545	0	141	3.8652	0.0000
family	Rhodocyclaceae	75787	14	585	1	340	1.7206	0.0000
family	Paenibacillaceae	186822	14	456	1	199	2.2915	0.0000
family	Methylococcaceae	403	13	402	0	62	6.4839	0.0000
family	Ruminococcaceae	541000	13	557	5	454	1.2269	0.0000
family	Helicobacteraceae	72293	12	382	0	215	1.7767	0.0000
family	Methylophilaceae	32011	11	333	0	61	5.4590	0.0000
family	Nitrosomonadaceae	206379	9	402	7	275	1.4618	0.0000
family	Eggerthellaceae	1643826	9	662	7	585	1.1316	0.0000
family	Thermaceae	188786	8	420	1	354	1.1864	0.0000
family	Vibrionaceae	641	7	217	0	151	1.4371	0.0000
family	Enterococcaceae	81852	7	274	8	175	1.5657	0.0000
family	Gordoniaceae	85026	7	224	0	62	3.6129	0.0000
family	Peptococcaceae	186807	7	221	0	94	2.3511	0.0000
family	Nocardiopsaceae	83676	7	228	0	62	3.6774	0.0000
family	Streptomycetaceae	2062	7	215	0	208	1.0337	0.0000
family	Glycomycetaceae	85034	7	234	2	70	3.3429	0.0000
family	Cellvibrionaceae	1706371	6	184	0	91	2.0220	0.0000
family	Mycoplasmataceae	2092	6	201	0	63	3.1905	0.0000
family	Chromatiaceae	1046	6	246	0	124	1.9839	0.0000
family	Sanguibacteraceae	145360	6	311	7	305	1.0197	0.0000
family	Streptosporangiaceae	2004	5	166	0	100	1.6600	0.0000
family	Chromobacteriaceae	1499392	5	159	0	92	1.7283	0.0000
family	Ectothiorhodospiraceae	72276	5	200	3	75	2.6667	0.0000
family	Planococcaceae	186818	4	126	0	61	2.0656	0.0000
family	Phyllobacteriaceae	69277	4	138	0	66	2.0909	0.0000
family	Acidobacteriaceae	204434	4	128	0	62	2.0645	0.0000
family	Rikenellaceae	171550	4	227	3	223	1.0179	0.0000
family	Bradyrhizobiaceae	41294	4	286	0	193	1.4819	0.0000
family	Sphingomonadaceae	41297	3	137	0	134	1.0224	0.0000
family	Oxalobacteraceae	75682	3	128	1	95	1.3474	0.0000
family	Deinococcaceae	183710	3	188	1	172	1.0930	0.0000
genus	Rothia	32207	5666045	426193942	4705695	9280695	45.9226	0.5265
genus	Corynebacterium	1716	2319557	168059075	1831020	7405143	22.6949	0.2155
genus	Actinomyces	1654	899214	53298400	520102	7976194	6.6822	0.0836
genus	Capnocytophaga	1016	592506	39974065	635722	4489292	8.9043	0.0551
genus	Kingella	32257	457597	30332883	258649	1556688	19.4855	0.0425
genus	Actinobaculum	76833	194465	12371187	81379	1331511	9.2911	0.0181
genus	Lautropia	47670	120567	7586903	100367	1435315	5.2859	0.0112
genus	Streptococcus	1301	108970	6147279	55580	1200785	5.1194	0.0101
genus	Leptotrichia	32067	93938	5507625	60496	705754	7.8039	0.0087
genus	Propionibacterium	1743	56446	3430964	59353	1297750	2.6438	0.0052
genus	Campylobacter	194	45781	3183985	81584	1875393	1.6978	0.0043
genus	Haemophilus	724	45466	2658558	27420	432856	6.1419	0.0042
genus	Prevotella	838	43555	3020892	26157	2266124	1.3331	0.0040
genus	Veillonella	29465	21019	1236095	15474	302233	4.0899	0.0020
genus	Cardiobacterium	2717	18325	1118192	11188	155434	7.1940	0.0017
genus	Abiotrophia	46123	9747	733389	14122	528889	1.3867	0.0009
genus	Gemella	1378	7535	469625	4828	338673	1.3867	0.0007
genus	Dialister	39948	6489	471345	5328	366940	1.2845	0.0006
genus	Porphyromonas	836	5514	327572	4906	131056	2.4995	0.0005
genus	Neisseria	482	5502	327912	4224	122787	2.6706	0.0005
genus	Eikenella	538	4936	277170	4724	150787	1.8382	0.0005
genus	Selenomonas	970	4864	321270	2640	288200	1.1147	0.0005
genus	Fusobacterium	848	4609	251063	2076	116641	2.1524	0.0004
genus	Alloprevotella	1283313	4565	337219	5374	280229	1.2034	0.0004
genus	Aggregatibacter	416916	4131	254052	2712	174556	1.4554	0.0004
genus	Oribacterium	265975	4070	295914	3244	264127	1.1203	0.0004
genus	Granulicatella	117563	3425	213371	3823	150459	1.4181	0.0003
genus	Eubacterium	1730	2669	192957	1501	160708	1.2007	0.0002
genus	Paraprevotella	577309	2413	172489	3014	28181	6.1208	0.0002
genus	Parvimonas	543311	733	41047	241	35257	1.1642	0.0001
genus	Treponema	157	660	44269	800	38858	1.1393	0.0001
genus	Ferrimonas	44011	450	31294	336	363	86.2094	0.0000
genus	Atopobium	1380	442	28659	532	26209	1.0935	0.0000
genus	Staphylococcus	1279	404	23007	151	19031	1.2089	0.0000
genus	Solobacterium	123375	399	30299	199	28099	1.0783	0.0000
genus	Bergeyella	59735	230	11083	133	946	11.7156	0.0000
genus	Kytococcus	57499	226	13768	128	11777	1.1691	0.0000
genus	Pasteurella	745	222	10046	279	4518	2.2236	0.0000
genus	Lachnoanaerobaculum	1164882	208	12699	145	11388	1.1151	0.0000
genus	Carnobacterium	2747	185	11482	291	8048	1.4267	0.0000
genus	Chryseobacterium	59732	165	5798	68	1839	3.1528	0.0000
genus	Lactobacillus	1578	154	9384	55	8771	1.0699	0.0000
genus	Conchiformibius	334107	147	5644	81	978	5.7710	0.0000
genus	Riemerella	34084	143	5324	68	2314	2.3008	0.0000
genus	Alysiella	194195	132	4852	56	925	5.2454	0.0000
genus	Kocuria	57493	114	6027	233	435	13.8552	0.0000
genus	Flavobacterium	237	95	2998	0	462	6.4892	0.0000
genus	Edwardsiella	635	90	5093	112	88	57.8750	0.0000
genus	Shewanella	22	86	3203	1	111	28.8559	0.0000
genus	Leifsonia	110932	85	3145	73	157	20.0318	0.0000
genus	Stomatobaculum	1213720	83	5667	122	5312	1.0668	0.0000
genus	Actinotignum	1653174	77	3982	131	226	17.6195	0.0000
genus	Arcanobacterium	28263	76	4955	75	1997	2.4812	0.0000
genus	Mycobacterium	1763	75	2970	2	524	5.6679	0.0000
genus	Jonesia	43673	74	2368	0	126	18.7937	0.0000
genus	Actinobacillus	713	68	4013	68	1995	2.0115	0.0000
genus	Arthrobacter	1663	67	2512	43	903	2.7818	0.0000
genus	Tessaracoccus	72763	65	2220	11	679	3.2695	0.0000
genus	Bacteroides	816	57	2974	114	971	3.0628	0.0000
genus	Acidovorax	12916	55	2116	17	817	2.5900	0.0000
genus	Cellulomonas	1707	54	3068	34	2772	1.1068	0.0000
genus	Trueperella	1069494	52	2262	51	856	2.6425	0.0000
genus	Aeromonas	642	50	2741	88	168	16.3155	0.0000
genus	Kineosphaera	211469	49	3362	114	1506	2.2324	0.0000
genus	Pseudoglutamicibacter	1742991	47	1489	1	166	8.9699	0.0000
genus	Dermabacter	36739	43	2928	154	290	10.0966	0.0000
genus	Centipeda	82202	42	2307	46	2000	1.1535	0.0000
genus	Brevibacterium	1696	41	2253	44	1182	1.9061	0.0000
genus	Histophilus	214906	40	1306	12	315	4.1460	0.0000
genus	Necropsobacter	908284	38	1707	47	381	4.4803	0.0000
genus	Tannerella	195950	35	2176	18	1572	1.3842	0.0000
genus	Nafulsella	1265689	33	1022	0	89	11.4831	0.0000
genus	Pseudomonas	286	32	1337	14	877	1.5245	0.0000
genus	Pedobacter	84567	31	966	0	212	4.5566	0.0000
genus	Bacillus	1386	31	952	1	162	5.8765	0.0000
genus	Porphyrobacter	1111	30	1853	4	806	2.2990	0.0000
genus	Myroides	76831	24	874	12	71	12.3099	0.0000
genus	Clostridium	1485	23	748	3	221	3.3846	0.0000
genus	Avibacterium	292486	23	806	5	482	1.6722	0.0000
genus	Snodgrassella	1193515	23	838	7	247	3.3927	0.0000
genus	Nocardia	1817	23	691	0	88	7.8523	0.0000
genus	Acinetobacter	469	23	1319	17	602	2.1910	0.0000
genus	Tetrasphaera	99479	22	759	10	68	11.1618	0.0000
genus	Eggerthia	1279384	22	969	15	138	7.0217	0.0000
genus	Lactococcus	1357	21	829	3	429	1.9324	0.0000
genus	Actinokineospora	39845	21	730	0	70	10.4286	0.0000
genus	Sebaldella	32068	21	985	37	151	6.5232	0.0000
genus	Stenoxybacter	422440	20	772	18	252	3.0635	0.0000
genus	Gardnerella	2701	20	1588	4	1269	1.2514	0.0000
genus	Mannheimia	75984	20	656	0	156	4.2051	0.0000
genus	Janibacter	53457	20	957	23	87	11.0000	0.0000
genus	Burkholderia	32008	20	709	10	113	6.2743	0.0000
genus	Propionicicella	348581	19	647	5	260	2.4885	0.0000
genus	Bifidobacterium	1678	19	711	10	477	1.4906	0.0000
genus	Morococcus	212742	19	1264	8	458	2.7598	0.0000
genus	Sphingobacterium	28453	18	648	0	352	1.8409	0.0000
genus	Peptostreptococcus	1257	17	947	16	821	1.1535	0.0000
genus	Microbacterium	33882	17	612	12	195	3.1385	0.0000
genus	Simonsiella	71	17	771	7	502	1.5359	0.0000
genus	Ralstonia	48736	15	593	11	183	3.2404	0.0000
genus	Acetobacter	434	15	478	0	93	5.1398	0.0000
genus	Scardovia	196081	15	854	19	496	1.7218	0.0000
genus	Solitalea	929509	15	463	0	91	5.0879	0.0000
genus	Dietzia	37914	15	545	0	141	3.8652	0.0000
genus	Megasphaera	906	15	1072	11	923	1.1614	0.0000
genus	Aestuariimicrobium	396388	14	481	4	121	3.9752	0.0000
genus	Ottowia	219181	14	605	7	393	1.5394	0.0000
genus	Butyrivibrio	830	14	547	11	222	2.4640	0.0000
genus	Nonlabens	363408	13	412	0	91	4.5275	0.0000
genus	Microlunatus	29404	13	479	7	161	2.9752	0.0000
genus	Epilithonimonas	358033	12	393	1	105	3.7429	0.0000
genus	Xylanimonas	186188	12	735	12	723	1.0166	0.0000
genus	Anaerococcus	165779	11	393	5	155	2.5355	0.0000
genus	Comamonas	283	11	439	1	195	2.2513	0.0000
genus	Peptoclostridium	1481960	11	542	13	426	1.2723	0.0000
genus	Bibersteinia	476528	11	427	8	185	2.3081	0.0000
genus	Helicobacter	209	10	322	0	157	2.0510	0.0000
genus	Peptoniphilus	162289	10	534	16	460	1.1609	0.0000
genus	Catonella	43996	10	817	6	660	1.2379	0.0000
genus	Elizabethkingia	308865	10	393	1	82	4.7927	0.0000
genus	Ideonella	36862	10	320	0	62	5.1613	0.0000
genus	Weeksella	1013	10	427	10	162	2.6358	0.0000
genus	Nitrosomonas	914	9	402	7	275	1.4618	0.0000
genus	Flaviflexus	1522056	9	458	25	127	3.6063	0.0000
genus	Slackia	84108	9	662	7	585	1.1316	0.0000
genus	Moraxella	475	9	343	3	185	1.8541	0.0000
genus	Vitreoscilla	59	9	313	4	188	1.6649	0.0000
genus	Anaeroglobus	156454	9	704	35	504	1.3968	0.0000
genus	Brachybacterium	43668	8	260	0	92	2.8261	0.0000
genus	Paenibacillus	44249	8	274	1	140	1.9571	0.0000
genus	Bordetella	517	8	323	1	145	2.2276	0.0000
genus	Glutamicibacter	1742989	8	306	6	69	4.4348	0.0000
genus	Thermus	270	8	420	1	354	1.1864	0.0000
genus	Ornithobacterium	28250	8	309	2	117	2.6410	0.0000
genus	Saccharothrix	2071	8	246	0	89	2.7640	0.0000
genus	Basfia	697331	8	333	7	295	1.1288	0.0000
genus	Mangrovimonas	1211036	8	253	0	122	2.0738	0.0000
genus	Austwickia	1184606	7	212	0	60	3.5333	0.0000
genus	Muricauda	111500	7	225	0	93	2.4194	0.0000
genus	Thiomonas	32012	7	348	16	93	3.7419	0.0000
genus	Filifactor	44259	7	392	5	348	1.1264	0.0000
genus	Rhodococcus	1827	7	262	5	193	1.3575	0.0000
genus	Glycomyces	58113	7	234	2	70	3.3429	0.0000
genus	Gallibacterium	155493	7	294	9	130	2.2615	0.0000
genus	Enterococcus	1350	7	274	8	175	1.5657	0.0000
genus	Dichelobacter	869	7	242	0	68	3.5588	0.0000
genus	Gordonia	2053	7	224	0	62	3.6129	0.0000
genus	Nocardioides	1839	7	273	5	110	2.4818	0.0000
genus	Streptomyces	1883	7	215	0	208	1.0337	0.0000
genus	Bulleidia	118747	7	400	9	189	2.1164	0.0000
genus	Parabacteroides	375288	7	352	16	71	4.9577	0.0000
genus	Mogibacterium	86331	6	445	9	439	1.0137	0.0000
genus	Mycoplasma	2093	6	201	0	63	3.1905	0.0000
genus	Salinispora	168694	6	190	0	122	1.5574	0.0000
genus	Gillisia	244698	6	196	0	129	1.5194	0.0000
genus	Sanguibacter	60919	6	311	7	305	1.0197	0.0000
genus	Pseudoalteromonas	53246	6	207	3	104	1.9904	0.0000
genus	Ruminococcus	1263	6	192	0	96	2.0000	0.0000
genus	Helcococcus	31983	5	207	0	202	1.0248	0.0000
genus	Lacinutrix	291183	5	191	2	112	1.7054	0.0000
genus	Pontibacter	323449	5	168	0	96	1.7500	0.0000
genus	Algoriphagus	246875	5	168	0	64	2.6250	0.0000
genus	Vibrio	662	4	127	0	93	1.3656	0.0000
genus	Isoptericola	254250	4	219	4	215	1.0186	0.0000
genus	Intrasporangium	53357	4	124	0	60	2.0667	0.0000
genus	Dechloromonas	73029	4	266	1	248	1.0726	0.0000
genus	Flexibacter	992	4	125	0	61	2.0492	0.0000
genus	Delftia	80865	4	252	5	214	1.1776	0.0000
genus	Finegoldia	150022	4	240	3	236	1.0169	0.0000
genus	Mobilicoccus	984996	4	149	4	85	1.7529	0.0000
genus	Imtechella	1165076	4	135	1	101	1.3366	0.0000
genus	Alistipes	239759	4	227	3	223	1.0179	0.0000
genus	Deinococcus	1298	3	188	1	172	1.0930	0.0000
genus	Renibacterium	1645	3	94	0	91	1.0330	0.0000
genus	Verminephrobacter	364316	3	155	0	102	1.5196	0.0000
genus	Blautia	572511	3	181	3	178	1.0169	0.0000
genus	Faecalibacterium	216851	3	221	5	218	1.0138	0.0000
genus	Lachnoclostridium	1506553	3	94	0	91	1.0330	0.0000
genus	Dysgonomonas	156973	3	94	0	60	1.5667	0.0000
species	Rothia dentocariosa	2047	5624743	423727538	4675172	9012869	47.0136	0.5226
species	Corynebacterium matruchotii	43768	1527264	110773031	1141448	4053783	27.3258	0.1419
species	Corynebacterium durum	61592	790866	57196352	688341	3309242	17.2838	0.0735
species	Kingella oralis	505	455889	30240452	256748	1510566	20.0193	0.0424
species	Actinomyces naeslundii	1655	247860	14446829	97721	778265	18.5629	0.0230
species	Capnocytophaga gingivalis	1017	217650	15618605	223901	1329096	11.7513	0.0202
species	Actinobaculum sp. oral taxon 183	712888	194453	12370807	81379	1331417	9.2915	0.0181
species	Actinomyces massiliensis	461393	161215	9990841	80548	2447193	4.0826	0.0150
species	Capnocytophaga sputigena	1019	160684	10042827	158347	423779	23.6983	0.0149
species	Actinomyces oris	544580	120668	7026626	94434	620338	11.3271	0.0112
species	Lautropia mirabilis	47671	120567	7586903	100367	1435315	5.2859	0.0112
species	Actinomyces sp. oral taxon 170	712117	105928	6405228	40463	820679	7.8048	0.0098
species	Streptococcus sanguinis	1305	94430	5330427	46373	761396	7.0009	0.0088
species	Capnocytophaga sp. oral taxon 329	706435	87827	6301243	123103	1213436	5.1929	0.0082
species	Actinomyces sp. oral taxon 171	706438	81179	4656741	57390	562148	8.2838	0.0075
species	Leptotrichia sp. oral taxon 212	712357	77243	4580072	46914	498581	9.1862	0.0072
species	Actinomyces viscosus	1656	68242	4011248	57263	157616	25.4495	0.0063
species	Propionibacterium propionicum	1750	55950	3407233	58826	1289240	2.6428	0.0052
species	Capnocytophaga sp. oral taxon 326	712212	55272	3367650	68493	167081	20.1558	0.0051
species	Capnocytophaga sp. oral taxon 863	1227265	39939	2759573	29851	1051518	2.6244	0.0037
species	Rothia aeria	172042	38037	2283154	27263	222992	10.2387	0.0035
species	Actinomyces timonensis	1288391	31701	1933820	12960	807213	2.3957	0.0029
species	Campylobacter gracilis	824	31655	2289859	58093	1242173	1.8434	0.0029
species	Actinomyces sp. oral taxon 175	712119	25723	1322756	20131	87424	15.1304	0.0024
species	Haemophilus parainfluenzae	729	23884	1302284	14695	158661	8.2080	0.0022
species	Haemophilus influenzae	727	16976	1081219	9950	209094	5.1710	0.0016
species	Cardiobacterium hominis	2718	16554	1014836	9263	91268	11.1193	0.0015
species	Veillonella parvula	29466	16200	925102	10631	166830	5.5452	0.0015
species	Actinomyces sp. oral taxon 848	649739	15332	993168	23250	579838	1.7128	0.0014
species	Prevotella pleuritidis	407975	15155	1112914	6635	810582	1.3730	0.0014
species	Actinomyces johnsonii	544581	14033	910003	20490	120433	7.5561	0.0013
species	Actinomyces gerencseriae	52769	12689	744159	5004	481244	1.5463	0.0012
species	Campylobacter showae	204	10594	676171	18292	467567	1.4461	0.0010
species	Prevotella oris	28135	9749	719039	7331	620017	1.1597	0.0009
species	Abiotrophia defectiva	46125	9747	733389	14122	528889	1.3867	0.0009
species	Prevotella nigrescens	28133	9455	640409	4013	513403	1.2474	0.0009
species	Capnocytophaga sp. CM59	936370	8860	563290	9212	129848	4.3381	0.0008
