LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
order	Methylococcales	135618	34	1118	3	312	3.5833	0.0000
order	Coriobacteriales	84999	32	1870	20	1497	1.2492	0.0000
order	Desulfarculales	453227	28	920	0	95	9.6842	0.0000
order	Legionellales	118969	19	628	4	160	3.9250	0.0000
order	Planctomycetales	112	16	482	0	89	5.4157	0.0000
order	Nostocales	1161	15	450	0	87	5.1724	0.0000
order	Thiotrichales	72273	15	519	3	266	1.9511	0.0000
order	Desulfovibrionales	213115	14	434	0	152	2.8553	0.0000
order	Vibrionales	135623	13	420	2	192	2.1875	0.0000
order	Methylophilales	206350	13	399	0	154	2.5909	0.0000
order	Chloroflexales	32064	12	380	0	61	6.2295	0.0000
order	Nitrosomonadales	32003	12	368	0	124	2.9677	0.0000
order	Deinococcales	118964	9	323	5	171	1.8889	0.0000
order	Glycomycetales	85014	7	216	0	64	3.3750	0.0000
order	Acidimicrobiales	84993	7	214	0	147	1.4558	0.0000
order	Myxococcales	29	7	211	0	117	1.8034	0.0000
order	Cellvibrionales	1706369	6	206	2	200	1.0300	0.0000
order	Acidobacteriales	204433	5	152	0	118	1.2881	0.0000
order	Hydrogenophilales	119069	5	167	2	75	2.2267	0.0000
order	Nitrospirales	189778	5	311	6	306	1.0163	0.0000
order	Frankiales	85013	5	153	0	90	1.7000	0.0000
order	Verrucomicrobiales	48461	4	318	7	254	1.2520	0.0000
order	Solirubrobacterales	588673	3	97	0	94	1.0319	0.0000
order	Catenulisporales	414714	3	96	0	62	1.5484	0.0000
family	Micrococcaceae	1268	4422268	363674179	4701412	9369914	38.8130	0.4087
family	Corynebacteriaceae	1653	3207799	256065625	3376783	7419532	34.5124	0.2965
family	Actinomycetaceae	2049	1720292	107991203	1280897	8151704	13.2477	0.1590
family	Burkholderiaceae	119060	456292	30946447	535401	1746004	17.7242	0.0422
family	Neisseriaceae	481	345912	23593825	348449	2018026	11.6915	0.0320
family	Flavobacteriaceae	49546	329090	24451427	403675	3783414	6.4628	0.0304
family	Streptococcaceae	1300	119958	7630543	70988	3154836	2.4187	0.0111
family	Pasteurellaceae	712	51181	3475374	43840	1544019	2.2509	0.0047
family	Propionibacteriaceae	31957	41027	2663558	58980	957150	2.7828	0.0038
family	Comamonadaceae	80864	26801	1809085	23922	841705	2.1493	0.0025
family	Porphyromonadaceae	171551	20830	1655423	27640	977832	1.6930	0.0019
family	Aerococcaceae	186827	19299	1577593	36484	765467	2.0610	0.0018
family	Cardiobacteriaceae	868	16987	1122392	22835	456858	2.4568	0.0016
family	Campylobacteraceae	72294	16540	1129351	30949	734937	1.5367	0.0015
family	Veillonellaceae	31977	7258	433128	5486	216701	1.9987	0.0007
family	Prevotellaceae	171552	5904	434326	6782	245776	1.7672	0.0005
family	Leptotrichiaceae	1129771	1792	104124	1295	71158	1.4633	0.0002
family	Carnobacteriaceae	186828	1376	80998	1249	46124	1.7561	0.0001
family	Selenomonadaceae	1843491	1264	87218	964	70105	1.2441	0.0001
family	Erythrobacteraceae	335929	1045	63507	887	5519	11.5070	0.0001
family	Lachnospiraceae	186803	841	58625	887	42815	1.3693	0.0001
family	Pseudomonadaceae	135621	701	36510	772	5824	6.2689	0.0001
family	Eubacteriaceae	186806	693	52516	508	31001	1.6940	0.0001
family	Spirochaetaceae	137	614	43398	833	32019	1.3554	0.0001
family	Dermabacteraceae	85020	342	25185	1371	763	33.0079	0.0000
family	Peptoniphilaceae	1570339	261	14681	133	10672	1.3757	0.0000
family	Fusobacteriaceae	203492	258	13596	172	10294	1.3208	0.0000
family	Xanthomonadaceae	32033	204	7500	79	1249	6.0048	0.0000
family	Rhodocyclaceae	75787	202	9691	71	5203	1.8626	0.0000
family	Microbacteriaceae	85023	185	6618	88	921	7.1857	0.0000
family	Intrasporangiaceae	85021	164	7015	123	614	11.4251	0.0000
family	Rhodobacteraceae	31989	161	6769	48	2988	2.2654	0.0000
family	Enterobacteriaceae	543	154	7050	117	1209	5.8313	0.0000
family	Jonesiaceae	85022	150	4709	0	91	51.7473	0.0000
family	Alcaligenaceae	506	146	5613	61	1083	5.1828	0.0000
family	Ferrimonadaceae	267892	130	8846	119	269	32.8848	0.0000
family	Peptostreptococcaceae	186804	127	7651	127	5818	1.3151	0.0000
family	Oceanospirillaceae	135620	112	3814	20	136	28.0441	0.0000
family	Moraxellaceae	468	89	5670	136	3239	1.7505	0.0000
family	Oxalobacteraceae	75682	84	2871	25	235	12.2170	0.0000
family	Chromobacteriaceae	1499392	83	3050	67	431	7.0766	0.0000
family	Sanguibacteraceae	145360	75	5299	170	3205	1.6534	0.0000
family	Pseudonocardiaceae	2070	73	2572	9	456	5.6404	0.0000
family	Clostridiaceae	31979	70	2279	1	320	7.1219	0.0000
family	Acidithiobacillaceae	225058	68	3292	174	94	35.0213	0.0000
family	Sphingomonadaceae	41297	63	2589	13	1193	2.1702	0.0000
family	Rhodanobacteraceae	1775411	62	1915	0	120	15.9583	0.0000
family	Dermacoccaceae	145357	62	3637	38	3107	1.1706	0.0000
family	Chromatiaceae	1046	59	2173	30	240	9.0542	0.0000
family	Promicromonosporaceae	85017	56	3881	94	2185	1.7762	0.0000
family	Micromonosporaceae	28056	53	1687	0	247	6.8300	0.0000
family	Sphingobacteriaceae	84566	52	1618	0	369	4.3848	0.0000
family	Hahellaceae	224379	49	1487	1	158	9.4114	0.0000
family	Staphylococcaceae	90964	48	2538	30	1902	1.3344	0.0000
family	Bifidobacteriaceae	31953	47	1733	6	699	2.4793	0.0000
family	Lactobacillaceae	33958	46	1659	7	860	1.9291	0.0000
family	Shewanellaceae	267890	45	1787	1	210	8.5095	0.0000
family	Sutterellaceae	995019	45	1435	0	153	9.3791	0.0000
family	Dermatophilaceae	85018	45	2093	53	1163	1.7997	0.0000
family	Aeromonadaceae	84642	44	1949	71	115	16.9478	0.0000
family	Streptomycetaceae	2062	43	1303	0	355	3.6704	0.0000
family	Bogoriellaceae	145358	41	1297	0	119	10.8992	0.0000
family	Bacteroidaceae	815	39	1695	14	881	1.9240	0.0000
family	Ectothiorhodospiraceae	72276	39	1180	0	121	9.7521	0.0000
family	Gordoniaceae	85026	39	1221	0	245	4.9837	0.0000
family	Cytophagaceae	89373	37	1193	1	372	3.2070	0.0000
family	Brevibacteriaceae	85019	35	1821	66	348	5.2328	0.0000
family	Erysipelotrichaceae	128827	35	2483	24	1774	1.3997	0.0000
family	Nocardioidaceae	85015	34	1228	16	406	3.0246	0.0000
family	Methylococcaceae	403	33	1088	3	283	3.8445	0.0000
family	Bacillaceae	186817	28	936	5	396	2.3636	0.0000
family	Rhodospirillaceae	41295	28	980	15	159	6.1635	0.0000
family	Desulfarculaceae	453228	28	920	0	95	9.6842	0.0000
family	Listeriaceae	186820	26	1806	15	1520	1.1882	0.0000
family	Atopobiaceae	1643824	25	1512	19	1281	1.1803	0.0000
family	Streptosporangiaceae	2004	23	703	0	149	4.7181	0.0000
family	Ruminococcaceae	541000	22	1651	23	1272	1.2980	0.0000
family	Acetobacteraceae	433	20	640	0	155	4.1290	0.0000
family	Nocardiaceae	85025	20	652	0	184	3.5435	0.0000
family	Planctomycetaceae	126	16	482	0	89	5.4157	0.0000
family	Dietziaceae	85029	16	549	0	97	5.6598	0.0000
family	Nocardiopsaceae	83676	15	490	1	160	3.0625	0.0000
family	Legionellaceae	444	15	472	0	122	3.8689	0.0000
family	Bradyrhizobiaceae	41294	14	694	4	471	1.4735	0.0000
family	Vibrionaceae	641	13	420	2	192	2.1875	0.0000
family	Methylophilaceae	32011	13	399	0	154	2.5909	0.0000
family	Paenibacillaceae	186822	12	526	12	397	1.3249	0.0000
family	Mycobacteriaceae	1762	12	392	3	279	1.4050	0.0000
family	Roseiflexaceae	1508635	12	380	0	61	6.2295	0.0000
family	Nitrosomonadaceae	206379	12	368	0	124	2.9677	0.0000
family	Desulfovibrionaceae	194924	12	371	0	91	4.0769	0.0000
family	Saprospiraceae	89374	11	344	0	89	3.8652	0.0000
family	Alteromonadaceae	72275	9	278	0	119	2.3361	0.0000
family	Deinococcaceae	183710	9	323	5	171	1.8889	0.0000
family	Enterococcaceae	81852	9	300	2	233	1.2876	0.0000
family	Leuconostocaceae	81850	8	530	1	343	1.5452	0.0000
family	Cyclobacteriaceae	563798	8	256	0	62	4.1290	0.0000
family	Thiotrichaceae	135617	8	290	2	75	3.8667	0.0000
family	Piscirickettsiaceae	135616	7	229	1	191	1.1990	0.0000
family	Coriobacteriaceae	84107	7	358	1	216	1.6574	0.0000
family	Glycomycetaceae	85034	7	216	0	64	3.3750	0.0000
family	Clostridiales Family XIII. Incertae Sedis	543314	7	524	0	295	1.7763	0.0000
family	Cellulomonadaceae	85016	6	324	0	268	1.2090	0.0000
family	Halomonadaceae	28256	6	203	2	128	1.5859	0.0000
family	Rikenellaceae	171550	5	160	0	126	1.2698	0.0000
family	Acidobacteriaceae	204434	5	152	0	118	1.2881	0.0000
family	Acidimicrobiaceae	84994	5	154	0	89	1.7303	0.0000
family	Hydrogenophilaceae	206349	5	167	2	75	2.2267	0.0000
family	Flammeovirgaceae	200667	5	182	4	66	2.7576	0.0000
family	Phyllobacteriaceae	69277	5	166	0	124	1.3387	0.0000
family	Nitrospiraceae	189779	5	311	6	306	1.0163	0.0000
family	Akkermansiaceae	1647988	4	318	7	254	1.2520	0.0000
family	Peptococcaceae	186807	4	139	2	75	1.8533	0.0000
family	Planococcaceae	186818	3	161	0	109	1.4771	0.0000
family	Helicobacteraceae	72293	3	101	0	68	1.4853	0.0000
family	Methylobacteriaceae	119045	3	91	0	88	1.0341	0.0000
family	Rhizobiaceae	82115	3	95	0	92	1.0326	0.0000
family	Actinospicaceae	414713	3	96	0	62	1.5484	0.0000
genus	Rothia	32207	4422030	363665122	4701250	9368479	38.8179	0.4086
genus	Corynebacterium	1716	3207799	256065625	3376783	7419532	34.5124	0.2964
genus	Actinomyces	1654	1716647	107780209	1278462	8029286	13.4234	0.1586
genus	Lautropia	47670	455990	30934559	535215	1744806	17.7295	0.0421
genus	Capnocytophaga	1016	328830	24440548	403500	3779001	6.4675	0.0304
genus	Kingella	32257	260277	18448517	269458	1339930	13.7683	0.0241
genus	Streptococcus	1301	119889	7626154	70926	3151755	2.4197	0.0111
genus	Neisseria	482	80076	4826595	74224	552051	8.7430	0.0074
genus	Aggregatibacter	416916	41376	2907054	37024	1323345	2.1967	0.0038
genus	Propionibacterium	1743	40796	2654501	58822	955831	2.7772	0.0038
genus	Ottowia	219181	26118	1781300	23582	833321	2.1376	0.0024
genus	Porphyromonas	836	20731	1647672	27583	971753	1.6956	0.0019
genus	Abiotrophia	46123	19292	1577032	36481	765109	2.0612	0.0018
genus	Cardiobacterium	2717	16987	1122392	22835	456858	2.4568	0.0016
genus	Campylobacter	194	16540	1129351	30949	734937	1.5367	0.0015
genus	Haemophilus	724	9664	560867	6639	216578	2.5897	0.0009
genus	Veillonella	29465	7158	425168	5376	210518	2.0196	0.0007
genus	Prevotella	838	3807	275844	3330	204713	1.3475	0.0004
genus	Eikenella	538	3577	215383	3523	105367	2.0441	0.0003
genus	Actinobaculum	76833	3160	191957	2126	121029	1.5860	0.0003
genus	Gemella	1378	2130	134851	1373	89317	1.5098	0.0002
genus	Paraprevotella	577309	1827	138061	2820	25573	5.3987	0.0002
genus	Leptotrichia	32067	1791	104092	1295	71127	1.4635	0.0002
genus	Selenomonas	970	1252	86673	952	69665	1.2441	0.0001
genus	Morococcus	212742	1119	68554	533	15451	4.4369	0.0001
genus	Granulicatella	117563	1086	62173	879	34327	1.8112	0.0001
genus	Porphyrobacter	1111	1038	63296	887	5460	11.5927	0.0001
genus	Pseudomonas	286	664	35043	728	5662	6.1892	0.0001
genus	Eubacterium	1730	626	47923	395	30690	1.5615	0.0001
genus	Treponema	157	607	43169	833	31957	1.3508	0.0001
genus	Conchiformibius	334107	432	16702	254	1824	9.1568	0.0000
genus	Catonella	43996	431	31738	530	22807	1.3916	0.0000
genus	Dermabacter	36739	338	25057	1371	639	39.2128	0.0000
genus	Actinotignum	1653174	310	13193	284	594	22.2104	0.0000
genus	Carnobacterium	2747	290	18825	370	11797	1.5957	0.0000
genus	Alloprevotella	1283313	270	20421	632	15490	1.3183	0.0000
genus	Fusobacterium	848	258	13596	172	10294	1.3208	0.0000
genus	Burkholderia	32008	227	8883	133	620	14.3274	0.0000
genus	Acidovorax	12916	223	11129	208	5799	1.9191	0.0000
genus	Alysiella	194195	217	8588	219	1416	6.0650	0.0000
genus	Parvimonas	543311	206	11588	89	9493	1.2207	0.0000
genus	Jonesia	43673	150	4709	0	91	51.7473	0.0000
genus	Ferrimonas	44011	130	8846	119	269	32.8848	0.0000
genus	Oribacterium	265975	129	9729	143	7245	1.3429	0.0000
genus	Arthrobacter	1663	126	5380	156	800	6.7250	0.0000
genus	Dechloromonas	73029	116	6599	46	4694	1.4058	0.0000
genus	Variovorax	34072	113	3705	32	105	35.2857	0.0000
genus	Tessaracoccus	72763	113	4609	112	552	8.3496	0.0000
genus	Lachnoanaerobaculum	1164882	108	7061	79	5612	1.2582	0.0000
genus	Stomatobaculum	1213720	106	5853	93	3863	1.5151	0.0000
genus	Stenoxybacter	422440	79	4004	141	563	7.1119	0.0000
genus	Arcanobacterium	28263	77	2479	1	159	15.5912	0.0000
genus	Sanguibacter	60919	75	5299	170	3205	1.6534	0.0000
genus	Bergeyella	59735	72	3844	69	970	3.9629	0.0000
genus	Comamonas	283	70	2697	31	754	3.5769	0.0000
genus	Clostridium	1485	70	2279	1	320	7.1219	0.0000
genus	Lactococcus	1357	69	4389	62	3081	1.4245	0.0000
genus	Tannerella	195950	68	5858	33	4999	1.1718	0.0000
genus	Acidithiobacillus	119977	68	3292	174	94	35.0213	0.0000
genus	Pseudoramibacter	113286	67	4593	113	311	14.7685	0.0000
genus	Chryseobacterium	59732	63	2506	39	1133	2.2118	0.0000
genus	Xanthomonas	338	62	2208	28	305	7.2393	0.0000
genus	Edwardsiella	635	59	3775	100	88	42.8977	0.0000
genus	Kytococcus	57499	58	3508	38	2982	1.1764	0.0000
genus	Trueperella	1069494	57	2016	18	285	7.0737	0.0000
genus	Thiohalocapsa	85079	55	2013	26	84	23.9643	0.0000
genus	Pseudoxanthomonas	83618	53	2355	35	130	18.1154	0.0000
genus	Leifsonia	110932	52	2082	55	97	21.4639	0.0000
genus	Peptoniphilus	162289	52	2952	41	1133	2.6055	0.0000
genus	Janibacter	53457	51	2429	70	87	27.9195	0.0000
genus	Megasphaera	906	51	4095	46	3099	1.3214	0.0000
genus	Lysobacter	68	50	1618	5	134	12.0746	0.0000
genus	Endozoicomonas	305899	49	1487	1	158	9.4114	0.0000
genus	Dialister	39948	49	3865	64	3084	1.2532	0.0000
genus	Simonsiella	71	48	2088	31	818	2.5526	0.0000
genus	Riemerella	34084	48	1955	48	989	1.9767	0.0000
genus	Staphylococcus	1279	47	2449	27	1814	1.3501	0.0000
genus	Nitrincola	267849	47	1771	20	75	23.6133	0.0000
genus	Rhodoferax	28065	47	1468	0	66	22.2424	0.0000
genus	Snodgrassella	1193515	47	1682	18	294	5.7211	0.0000
genus	Lactobacillus	1578	46	1659	7	860	1.9291	0.0000
genus	Sutterella	40544	45	1435	0	153	9.3791	0.0000
genus	Shewanella	22	45	1787	1	210	8.5095	0.0000
genus	Polaromonas	52972	45	1966	37	117	16.8034	0.0000
genus	Streptomyces	1883	43	1303	0	355	3.6704	0.0000
genus	Tolumonas	43947	43	1915	71	82	23.3537	0.0000
genus	Pasteurella	745	42	1967	57	1255	1.5673	0.0000
genus	Thermoanaerobaculum	1434048	42	1545	35	66	23.4091	0.0000
genus	Georgenia	154116	41	1297	0	119	10.8992	0.0000
genus	Peptoclostridium	1481960	41	2593	55	1793	1.4462	0.0000
genus	Actinobacillus	713	41	2678	50	1428	1.8754	0.0000
genus	Gordonia	2053	39	1221	0	245	4.9837	0.0000
genus	Bacteroides	816	39	1695	14	881	1.9240	0.0000
genus	Aquitalea	407217	39	1468	32	69	21.2754	0.0000
genus	Nesterenkonia	57494	38	1250	0	95	13.1579	0.0000
genus	Paracoccus	265	38	2391	40	1949	1.2268	0.0000
genus	Mobiluncus	2050	38	1255	6	260	4.8269	0.0000
genus	Vitreoscilla	59	38	1650	48	282	5.8511	0.0000
genus	Ralstonia	48736	38	1777	53	281	6.3238	0.0000
genus	Azovibrio	146935	37	1264	15	68	18.5882	0.0000
genus	Castellaniella	359336	37	1356	1	68	19.9412	0.0000
genus	Curtobacterium	2034	36	1391	26	74	18.7973	0.0000
genus	Xylanimonas	186188	36	2535	57	1445	1.7543	0.0000
genus	Bifidobacterium	1678	36	1235	0	258	4.7868	0.0000
genus	Brevibacterium	1696	35	1821	66	348	5.2328	0.0000
genus	Psychrobacter	497	35	2807	70	1870	1.5011	0.0000
genus	Sphingobacterium	28453	33	1017	0	155	6.5613	0.0000
genus	Moraxella	475	33	1358	33	245	5.5429	0.0000
genus	Brachymonas	28219	32	1133	0	151	7.5033	0.0000
genus	Microbacterium	33882	32	1049	7	223	4.7040	0.0000
genus	Dickeya	204037	31	961	0	90	10.6778	0.0000
genus	Sphingopyxis	165697	31	1060	1	183	5.7923	0.0000
genus	Microvirgula	57479	30	1121	32	101	11.0990	0.0000
genus	Necropsobacter	908284	30	1811	63	738	2.4539	0.0000
genus	Pontibacter	323449	30	965	0	182	5.3022	0.0000
genus	Flavobacterium	237	29	911	1	464	1.9634	0.0000
genus	Micromonospora	1873	29	933	0	62	15.0484	0.0000
genus	Thauera	33057	28	1180	10	293	4.0273	0.0000
genus	Tetrasphaera	99479	28	961	10	193	4.9793	0.0000
genus	Ruegeria	97050	27	813	0	60	13.5500	0.0000
genus	Brochothrix	2755	26	1806	15	1520	1.1882	0.0000
genus	Bordetella	517	26	1021	9	214	4.7710	0.0000
genus	Solobacterium	123375	25	1898	18	1293	1.4679	0.0000
genus	Kineosphaera	211469	25	1487	53	1017	1.4621	0.0000
genus	Sphingomonas	13687	24	1237	10	817	1.5141	0.0000
genus	Azotobacter	352	24	1064	44	132	8.0606	0.0000
genus	Atopobium	1380	23	1448	19	1250	1.1584	0.0000
genus	Renibacterium	1645	23	750	1	107	7.0093	0.0000
genus	Herbaspirillum	963	22	786	14	67	11.7313	0.0000
genus	Ideonella	36862	22	703	0	62	11.3387	0.0000
genus	Limnohabitans	665874	21	647	0	149	4.3423	0.0000
genus	Granulicoccus	448176	21	697	0	160	4.3563	0.0000
genus	Methylibium	316612	21	849	18	73	11.6301	0.0000
genus	Kocuria	57493	21	695	5	215	3.2326	0.0000
genus	Xylella	2370	20	600	0	261	2.2989	0.0000
genus	Isoptericola	254250	20	1346	37	740	1.8189	0.0000
genus	Verminephrobacter	364316	20	625	0	60	10.4167	0.0000
genus	Terrabacter	53355	19	1399	27	139	10.0647	0.0000
genus	Bacillus	1386	19	620	0	249	2.4900	0.0000
genus	Nocardia	1817	19	615	0	148	4.1554	0.0000
genus	Nonomuraea	83681	19	579	0	89	6.5056	0.0000
genus	Gallaecimonas	745410	18	599	0	62	9.6613	0.0000
genus	Johnsonella	43994	18	1169	4	858	1.3625	0.0000
genus	Acinetobacter	469	18	1407	33	1060	1.3274	0.0000
genus	Leucobacter	55968	17	510	0	87	5.8621	0.0000
genus	Acetobacter	434	17	546	0	95	5.7474	0.0000
genus	Stenotrophomonas	40323	17	659	11	361	1.8255	0.0000
genus	Dietzia	37914	16	549	0	97	5.6598	0.0000
genus	Filifactor	44259	16	1103	8	986	1.1187	0.0000
genus	Paraburkholderia	1822464	15	453	0	119	3.8067	0.0000
genus	Actinoplanes	1865	15	467	0	62	7.5323	0.0000
genus	Legionella	445	15	472	0	122	3.8689	0.0000
genus	Solitalea	929509	14	440	0	120	3.6667	0.0000
genus	Allosalinactinospora	1631197	12	389	0	62	6.2742	0.0000
genus	Propionicicella	348581	12	470	9	159	2.9560	0.0000
genus	Roseiflexus	120961	12	380	0	61	6.2295	0.0000
genus	Nitrosomonas	914	12	368	0	124	2.9677	0.0000
genus	Rhodobacter	1060	12	916	5	611	1.4992	0.0000
genus	Mycobacterium	1763	12	392	3	279	1.4050	0.0000
genus	Methylotenera	359407	12	369	0	125	2.9520	0.0000
genus	Desulfovibrio	872	12	371	0	91	4.0769	0.0000
genus	Centipeda	82202	12	545	12	440	1.2386	0.0000
genus	Taylorella	29574	12	421	0	70	6.0143	0.0000
genus	Cryobacterium	69578	11	335	0	63	5.3175	0.0000
genus	Paenibacillus	44249	11	493	12	365	1.3507	0.0000
genus	Derxia	203697	11	531	28	90	5.9000	0.0000
genus	Photobacterium	657	10	315	0	90	3.5000	0.0000
genus	Pluralibacter	1330546	10	329	0	64	5.1406	0.0000
genus	Achromobacter	222	10	617	18	387	1.5943	0.0000
genus	Citrobacter	544	10	319	0	62	5.1452	0.0000
genus	Enterococcus	1350	9	300	2	233	1.2876	0.0000
genus	Aestuariimicrobium	396388	9	295	0	95	3.1053	0.0000
genus	Deinococcus	1298	9	323	5	171	1.8889	0.0000
genus	Thioalkalivibrio	106633	9	280	0	92	3.0435	0.0000
genus	Avibacterium	292486	9	342	2	203	1.6847	0.0000
genus	Salinispora	168694	8	256	0	93	2.7527	0.0000
genus	Thiothrix	1030	8	290	2	75	3.8667	0.0000
genus	Aquabacterium	92793	8	252	0	99	2.5455	0.0000
genus	Serratia	613	8	399	7	249	1.6024	0.0000
genus	Alicycliphilus	201096	8	365	4	216	1.6898	0.0000
genus	Afipia	1033	8	510	4	383	1.3316	0.0000
genus	Leuconostoc	1243	7	500	1	314	1.5924	0.0000
genus	Nocardioides	1839	7	266	5	173	1.5376	0.0000
genus	Ruminococcus	1263	7	567	8	483	1.1739	0.0000
