LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
family	Campylobacteraceae	72294	44415	2783137	60610	1227304	2.2677	0.0522
family	Streptococcaceae	1300	43327	2623060	34973	1385157	1.8937	0.0509
family	Pasteurellaceae	712	15644	950078	12763	546262	1.7392	0.0184
family	Atopobiaceae	1643824	12160	743058	12934	301970	2.4607	0.0143
family	Selenomonadaceae	1843491	11516	749658	12911	487221	1.5386	0.0135
family	Carnobacteriaceae	186828	9206	630538	8275	463003	1.3618	0.0108
family	Listeriaceae	186820	7633	561450	3398	389590	1.4411	0.0090
family	Corynebacteriaceae	1653	7382	567274	6547	439598	1.2904	0.0087
family	Leptotrichiaceae	1129771	5245	304435	4720	188472	1.6153	0.0062
family	Porphyromonadaceae	171551	5100	367026	5347	264969	1.3852	0.0060
family	Flavobacteriaceae	49546	4864	350692	6038	246527	1.4225	0.0057
family	Neisseriaceae	481	4086	256515	3580	163413	1.5697	0.0048
family	Moraxellaceae	468	4036	262616	5548	170305	1.5420	0.0047
family	Erysipelotrichaceae	128827	3883	293928	8203	205340	1.4314	0.0046
family	Burkholderiaceae	119060	3367	216528	3404	168640	1.2840	0.0040
family	Sanguibacteraceae	145360	3155	190776	3407	98295	1.9409	0.0037
family	Spirochaetaceae	137	2987	207962	4007	158901	1.3088	0.0035
family	Peptostreptococcaceae	186804	2598	185890	1931	124249	1.4961	0.0031
family	Clostridiales Family XIII. Incertae Sedis	543314	2274	169679	2574	121234	1.3996	0.0027
family	Aerococcaceae	186827	1933	153341	3222	108791	1.4095	0.0023
family	Fusobacteriaceae	203492	1709	91943	1157	65809	1.3971	0.0020
family	Pseudomonadaceae	135621	1315	80754	1342	63009	1.2816	0.0015
family	Enterobacteriaceae	543	1052	61068	1460	36901	1.6549	0.0012
family	Eubacteriaceae	186806	996	74990	607	50220	1.4932	0.0012
family	Peptoniphilaceae	1570339	919	54917	422	37114	1.4797	0.0011
family	Comamonadaceae	80864	830	55536	649	43941	1.2639	0.0010
family	Lactobacillaceae	33958	804	53689	400	42395	1.2664	0.0009
family	Propionibacteriaceae	31957	764	49579	422	45024	1.1012	0.0009
family	Leuconostocaceae	81850	719	52914	384	35765	1.4795	0.0008
family	Promicromonosporaceae	85017	699	43755	742	25966	1.6851	0.0008
family	Mycoplasmataceae	2092	224	12697	56	8022	1.5828	0.0003
family	Cardiobacteriaceae	868	208	13737	322	11598	1.1844	0.0002
family	Dermacoccaceae	145357	185	11624	305	6032	1.9271	0.0002
family	Bifidobacteriaceae	31953	138	9546	201	6465	1.4766	0.0002
family	Bacteroidaceae	815	111	6887	116	4141	1.6631	0.0001
family	Staphylococcaceae	90964	106	6280	85	4357	1.4414	0.0001
family	Ruminococcaceae	541000	80	5526	106	3661	1.5094	0.0001
family	Eggerthellaceae	1643826	71	5260	172	3638	1.4458	0.0001
family	Clostridiaceae	31979	67	3410	68	2471	1.3800	0.0001
family	Bacillaceae	186817	49	1735	10	1082	1.6035	0.0001
family	Erythrobacteraceae	335929	34	1941	24	924	2.1006	0.0000
family	Cellulomonadaceae	85016	23	1640	51	1285	1.2763	0.0000
family	Hydrogenophilaceae	206349	21	1183	8	950	1.2453	0.0000
family	Enterococcaceae	81852	20	912	24	727	1.2545	0.0000
family	Cytophagaceae	89373	19	578	0	89	6.4944	0.0000
family	Peptococcaceae	186807	18	599	3	176	3.4034	0.0000
family	Nocardiaceae	85025	17	544	0	92	5.9130	0.0000
family	Paenibacillaceae	186822	15	623	12	388	1.6057	0.0000
family	Microbacteriaceae	85023	14	624	3	501	1.2455	0.0000
family	Helicobacteraceae	72293	13	435	2	356	1.2219	0.0000
family	Psychromonadaceae	267894	11	527	5	171	3.0819	0.0000
family	Vibrionaceae	641	11	387	3	235	1.6468	0.0000
family	Coriobacteriaceae	84107	10	512	15	216	2.3704	0.0000
family	Xanthomonadaceae	32033	10	599	3	385	1.5558	0.0000
family	Pseudoalteromonadaceae	267888	9	599	1	163	3.6748	0.0000
family	Bradyrhizobiaceae	41294	8	436	2	276	1.5797	0.0000
family	Sphingobacteriaceae	84566	8	292	4	173	1.6879	0.0000
family	Akkermansiaceae	1647988	8	538	6	449	1.1982	0.0000
family	Acidaminococcaceae	909930	7	240	2	141	1.7021	0.0000
family	Sphingomonadaceae	41297	7	294	2	287	1.0244	0.0000
family	Rikenellaceae	171550	7	339	0	246	1.3780	0.0000
family	Chlamydiaceae	809	6	398	5	243	1.6379	0.0000
family	Synergistaceae	649777	6	200	1	104	1.9231	0.0000
family	Marinilabiliaceae	558415	6	183	0	147	1.2449	0.0000
family	Thermoanaerobacteraceae	186814	6	183	0	88	2.0795	0.0000
family	Oxalobacteraceae	75682	6	204	1	169	1.2071	0.0000
family	Rhodobacteraceae	31989	6	187	0	121	1.5455	0.0000
family	Shewanellaceae	267890	5	167	1	104	1.6058	0.0000
family	Desulfobulbaceae	213121	5	204	6	87	2.3448	0.0000
family	Caulobacteraceae	76892	5	252	2	204	1.2353	0.0000
family	Chitinophagaceae	563835	4	137	2	104	1.3173	0.0000
family	Spiroplasmataceae	2131	4	123	0	61	2.0164	0.0000
family	Moritellaceae	267891	3	92	0	89	1.0337	0.0000
family	Gordoniaceae	85026	3	104	0	101	1.0297	0.0000
genus	Prevotella	838	216492	16124733	179618	8747385	1.8434	0.2541
genus	Veillonella	29465	100584	6701377	93683	1562521	4.2888	0.1180
genus	Rothia	32207	94576	7143977	66634	4678917	1.5268	0.1110
genus	Oribacterium	265975	87662	6422627	107218	1713610	3.7480	0.1029
genus	Actinomyces	1654	57969	4054151	65717	2278071	1.7796	0.0680
genus	Campylobacter	194	44409	2782905	60604	1227166	2.2677	0.0521
genus	Streptococcus	1301	43285	2620199	34952	1382874	1.8947	0.0508
genus	Megasphaera	906	42495	3380387	44905	1084583	3.1168	0.0499
genus	Alloprevotella	1283313	24911	1890286	52536	925529	2.0424	0.0292
genus	Haemophilus	724	12288	720964	10196	383667	1.8791	0.0144
genus	Stomatobaculum	1213720	12050	902467	18267	553750	1.6297	0.0141
genus	Atopobium	1380	11941	728201	12853	288861	2.5209	0.0140
genus	Selenomonas	970	10973	715409	12243	464146	1.5413	0.0129
genus	Carnobacterium	2747	8198	562957	6909	418057	1.3466	0.0096
genus	Brochothrix	2755	7631	561383	3398	389525	1.4412	0.0090
genus	Corynebacterium	1716	7382	567274	6547	439598	1.2904	0.0087
genus	Leptotrichia	32067	5245	304435	4720	188472	1.6153	0.0062
genus	Capnocytophaga	1016	4789	347990	6001	244909	1.4209	0.0056
genus	Gemella	1378	4502	290448	3369	190096	1.5279	0.0053
genus	Porphyromonas	836	4198	295252	5035	204651	1.4427	0.0049
genus	Psychrobacter	497	3985	259991	5493	168800	1.5402	0.0047
genus	Lautropia	47670	3356	216184	3404	168579	1.2824	0.0039
genus	Aggregatibacter	416916	3271	225398	2497	159832	1.4102	0.0038
genus	Sanguibacter	60919	3155	190776	3407	98295	1.9409	0.0037
genus	Solobacterium	123375	3121	237398	7742	167718	1.4155	0.0037
genus	Treponema	157	2981	207771	4007	158770	1.3086	0.0035
genus	Neisseria	482	2676	159952	2458	92242	1.7340	0.0031
genus	Lachnoanaerobaculum	1164882	2558	160093	2214	107720	1.4862	0.0030
genus	Abiotrophia	46123	1931	153237	3221	108720	1.4095	0.0023
genus	Filifactor	44259	1803	131152	1086	86883	1.5095	0.0021
genus	Fusobacterium	848	1705	91769	1153	65724	1.3963	0.0020
genus	Catonella	43996	1546	106080	2870	70928	1.4956	0.0018
genus	Dialister	39948	1501	114111	1441	78986	1.4447	0.0018
genus	Pseudomonas	286	1315	80754	1342	63009	1.2816	0.0015
genus	Granulicatella	117563	1005	67485	1366	44884	1.5035	0.0012
genus	Eubacterium	1730	995	74959	607	50190	1.4935	0.0012
genus	Kingella	32257	952	65008	809	50165	1.2959	0.0011
genus	Tannerella	195950	845	68492	269	57899	1.1830	0.0010
genus	Ottowia	219181	818	55085	648	43600	1.2634	0.0010
genus	Lactobacillus	1578	796	53068	376	42115	1.2601	0.0009
genus	Parvimonas	543311	773	45985	299	32748	1.4042	0.0009
genus	Propionibacterium	1743	747	48809	403	44378	1.0998	0.0009
genus	Serratia	613	734	41754	1248	27192	1.5355	0.0009
genus	Bulleidia	118747	723	54248	402	36147	1.5008	0.0008
genus	Leuconostoc	1243	715	52694	381	35586	1.4808	0.0008
genus	Trueperella	1069494	599	33748	580	24416	1.3822	0.0007
genus	Peptostreptococcus	1257	577	41212	707	28060	1.4687	0.0007
genus	Centipeda	82202	469	30032	582	20189	1.4875	0.0006
genus	Xylanimonas	186188	350	22389	379	12727	1.7592	0.0004
genus	Isoptericola	254250	349	21366	363	13239	1.6139	0.0004
genus	Simonsiella	71	284	20851	154	14801	1.4088	0.0003
genus	Anaeroglobus	156454	268	19893	118	14515	1.3705	0.0003
genus	Actinobaculum	76833	266	18317	163	14340	1.2773	0.0003
genus	Mycoplasma	2093	224	12697	56	8022	1.5828	0.0003
genus	Olsenella	133925	219	14857	81	13109	1.1333	0.0003
genus	Cardiobacterium	2717	208	13737	322	11598	1.1844	0.0002
genus	Kytococcus	57499	185	11624	305	6032	1.9271	0.0002
genus	Mogibacterium	86331	128	8821	126	6129	1.4392	0.0002
genus	Peptoniphilus	162289	123	7680	94	3564	2.1549	0.0001
genus	Bacteroides	816	111	6887	116	4141	1.6631	0.0001
genus	Staphylococcus	1279	106	6280	85	4357	1.4414	0.0001
genus	Johnsonella	43994	100	6764	59	4925	1.3734	0.0001
genus	Escherichia	561	92	7265	25	3358	2.1635	0.0001
genus	Eikenella	538	87	5404	113	3148	1.7166	0.0001
genus	Morococcus	212742	78	4891	36	2808	1.7418	0.0001
genus	Mobiluncus	2050	73	4454	103	3314	1.3440	0.0001
genus	Mitsuokella	52225	68	4020	85	2695	1.4917	0.0001
genus	Bifidobacterium	1678	65	4508	105	3312	1.3611	0.0001
genus	Gardnerella	2701	53	3637	75	2230	1.6309	0.0001
genus	Clostridium	1485	50	2849	63	2303	1.2371	0.0001
genus	Xenorhabdus	626	48	3600	42	1529	2.3545	0.0001
genus	Pasteurella	745	47	1981	29	1410	1.4050	0.0001
genus	Pectobacterium	122277	46	2769	62	1560	1.7750	0.0001
genus	Lactococcus	1357	42	2861	21	2283	1.2532	0.0000
genus	Ruminococcus	1263	41	2902	56	1907	1.5218	0.0000
genus	Paraprevotella	577309	40	2955	72	2221	1.3305	0.0000
genus	Gordonibacter	644652	40	3087	127	1936	1.5945	0.0000
genus	Peptoclostridium	1481960	36	1758	31	1276	1.3777	0.0000
genus	Shuttleworthia	177971	34	2324	30	1566	1.4840	0.0000
genus	Porphyrobacter	1111	34	1941	24	924	2.1006	0.0000
genus	Dorea	189330	32	1435	17	785	1.8280	0.0000
genus	Acinetobacter	469	31	1861	40	1105	1.6842	0.0000
genus	Yersinia	629	30	1514	35	695	2.1784	0.0000
genus	Bacillus	1386	30	1133	8	746	1.5188	0.0000
genus	Hallella	52228	27	1951	24	1290	1.5124	0.0000
genus	Faecalibacterium	216851	25	1823	22	1117	1.6321	0.0000
genus	Slackia	84108	25	1808	27	1343	1.3462	0.0000
genus	Roseburia	841	25	1515	17	872	1.7374	0.0000
genus	Varibaculum	184869	24	1624	31	1111	1.4617	0.0000
genus	Cellulomonas	1707	23	1640	51	1285	1.2763	0.0000
genus	Chryseobacterium	59732	23	814	12	379	2.1478	0.0000
genus	Tepidiphilus	203470	21	1183	8	950	1.2453	0.0000
genus	Lachnoclostridium	1506553	21	1022	12	722	1.4155	0.0000
genus	Enterococcus	1350	20	912	24	727	1.2545	0.0000
genus	Butyrivibrio	830	19	715	3	441	1.6213	0.0000
genus	Desulfitobacterium	36853	18	599	3	176	3.4034	0.0000
genus	Levyella	1715798	18	1194	33	718	1.6630	0.0000
genus	Parabacteroides	375288	15	899	0	727	1.2366	0.0000
genus	Paenibacillus	44249	14	591	12	357	1.6555	0.0000
genus	Anaerococcus	165779	14	623	5	312	1.9968	0.0000
genus	Flavobacterium	237	13	397	0	181	2.1934	0.0000
genus	Propionimicrobium	203133	12	568	15	526	1.0798	0.0000
genus	Alloscardovia	419014	12	852	3	612	1.3922	0.0000
genus	Erwinia	551	12	444	7	321	1.3832	0.0000
genus	Arcanobacterium	28263	12	669	13	408	1.6397	0.0000
genus	Psychromonas	67572	11	527	5	171	3.0819	0.0000
genus	Kocuria	57493	11	782	36	427	1.8314	0.0000
genus	Moraxella	475	11	404	6	282	1.4326	0.0000
genus	Helicobacter	209	11	370	2	293	1.2628	0.0000
genus	Blautia	572511	9	373	10	262	1.4237	0.0000
genus	Vibrio	662	9	324	3	174	1.8621	0.0000
genus	Odoribacter	283168	9	479	4	370	1.2946	0.0000
genus	Pseudoalteromonas	53246	9	599	1	163	3.6748	0.0000
genus	Dickeya	204037	9	436	17	272	1.6029	0.0000
genus	Parascardovia	196082	8	549	18	311	1.7653	0.0000
genus	Photorhabdus	29487	8	339	8	236	1.4364	0.0000
genus	Actinobacillus	713	8	302	4	224	1.3482	0.0000
genus	Finegoldia	150022	8	572	24	434	1.3180	0.0000
genus	Akkermansia	239934	8	538	6	449	1.1982	0.0000
genus	Afipia	1033	8	436	2	276	1.5797	0.0000
genus	Riemerella	34084	8	307	4	299	1.0268	0.0000
genus	Sharpea	519427	8	621	24	280	2.2179	0.0000
genus	Collinsella	102106	7	383	12	131	2.9237	0.0000
genus	Leucobacter	55968	7	409	3	353	1.1586	0.0000
genus	Anoxybacillus	150247	7	210	0	87	2.4138	0.0000
genus	Stenotrophomonas	40323	7	440	2	229	1.9214	0.0000
genus	Necropsobacter	908284	7	451	20	378	1.1931	0.0000
genus	Alkanindiges	222991	7	292	9	85	3.4353	0.0000
genus	Pantoea	53335	7	312	0	275	1.1345	0.0000
genus	Sulfurospirillum	57665	6	232	6	138	1.6812	0.0000
genus	Eggerthia	1279384	6	493	5	412	1.1966	0.0000
genus	Chlamydia	810	6	398	5	243	1.6379	0.0000
genus	Elizabethkingia	308865	6	268	7	171	1.5673	0.0000
genus	Mannheimia	75984	6	243	7	165	1.4727	0.0000
genus	Actinotignum	1653174	6	215	1	150	1.4333	0.0000
genus	Chania	1745211	6	213	2	133	1.6015	0.0000
genus	Anaerovibrio	82373	5	165	1	160	1.0312	0.0000
genus	Oceanobacillus	182709	5	154	0	118	1.3051	0.0000
genus	Gallibacterium	155493	5	192	1	148	1.2973	0.0000
genus	Acidaminococcus	904	5	174	2	77	2.2597	0.0000
genus	Erysipelatoclostridium	1505663	5	276	10	208	1.3269	0.0000
genus	Eggerthella	84111	5	333	18	328	1.0152	0.0000
genus	Lachnospira	28050	5	159	0	61	2.6066	0.0000
genus	Saccharicrinis	1618113	5	153	0	118	1.2966	0.0000
genus	Citrobacter	544	5	233	3	228	1.0219	0.0000
genus	Desulfobulbus	893	5	204	6	87	2.3448	0.0000
genus	Shewanella	22	5	167	1	104	1.6058	0.0000
genus	Alistipes	239759	5	275	0	215	1.2791	0.0000
genus	Stenoxybacter	422440	4	229	8	103	2.2233	0.0000
genus	Edwardsiella	635	4	176	3	139	1.2662	0.0000
genus	Virgibacillus	84406	4	146	2	71	2.0563	0.0000
genus	Spiroplasma	2132	4	123	0	61	2.0164	0.0000
genus	Providencia	586	4	128	0	62	2.0645	0.0000
genus	Salinispira	1616789	4	126	0	68	1.8529	0.0000
genus	Psychrilyobacter	623282	4	174	4	85	2.0471	0.0000
genus	Weissella	46255	4	220	3	179	1.2291	0.0000
genus	Avibacterium	292486	4	142	2	109	1.3028	0.0000
genus	Coprococcus	33042	4	306	17	214	1.4299	0.0000
genus	Basfia	697331	4	123	0	60	2.0500	0.0000
genus	Empedobacter	59734	4	219	10	121	1.8099	0.0000
genus	Acetivibrio	35829	4	208	8	164	1.2683	0.0000
genus	Bergeyella	59735	4	162	4	127	1.2756	0.0000
genus	Hungatella	1649459	4	169	5	79	2.1392	0.0000
genus	Ornithobacterium	28250	4	125	0	61	2.0492	0.0000
genus	Arthrobacter	1663	4	125	0	121	1.0331	0.0000
genus	Nocardia	1817	4	124	0	60	2.0667	0.0000
genus	Sphingobacterium	28453	4	159	4	108	1.4722	0.0000
genus	Proteus	583	4	176	4	88	2.0000	0.0000
genus	Snodgrassella	1193515	3	92	0	60	1.5333	0.0000
genus	Sphingopyxis	165697	3	128	0	125	1.0240	0.0000
genus	Phocaeicola	909656	3	260	10	257	1.0117	0.0000
genus	Flavihumibacter	1004301	3	105	2	73	1.4384	0.0000
genus	Acidovorax	12916	3	97	0	62	1.5645	0.0000
genus	Moritella	58050	3	92	0	89	1.0337	0.0000
genus	Ewingella	41201	3	104	0	66	1.5758	0.0000
genus	Coprobacillus	100883	3	135	1	102	1.3235	0.0000
genus	Histophilus	214906	3	230	5	218	1.0550	0.0000
genus	Barnesiella	397864	3	107	1	104	1.0288	0.0000
genus	Gordonia	2053	3	104	0	101	1.0297	0.0000
genus	Sulfitobacter	60136	3	94	0	60	1.5667	0.0000
genus	Pseudoflavonifractor	1017280	3	226	5	163	1.3865	0.0000
genus	Brevundimonas	41275	3	150	0	104	1.4423	0.0000
species	Rothia mucilaginosa	43675	77295	5793827	51116	3644948	1.5895	0.0893
species	Oribacterium sinus	237576	76962	5721339	96134	1343337	4.2590	0.0889
species	Veillonella dispar	39778	76349	5135417	66516	845669	6.0726	0.0882
species	Prevotella histicola	470565	72970	5688514	50125	2391914	2.3782	0.0843
species	Megasphaera micronuciformis	187326	42300	3366508	44434	1079837	3.1176	0.0489
species	Campylobacter concisus	199	41256	2566274	55875	1067202	2.4047	0.0477
species	Prevotella salivae	228604	29276	2309330	31261	1300818	1.7753	0.0338
species	Actinomyces graevenitzii	55565	25632	1958295	28846	1144472	1.7111	0.0296
species	Streptococcus parasanguinis	1318	24921	1548706	22162	772225	2.0055	0.0288
species	Prevotella oris	28135	18798	1458378	15831	1009124	1.4452	0.0217
species	Actinomyces sp. ICM47	936548	18579	1203478	23708	534808	2.2503	0.0215
species	Prevotella baroniae	305719	17546	1325211	8254	964442	1.3741	0.0203
species	Alloprevotella rava	671218	17336	1314387	39386	571098	2.3015	0.0200
species	Prevotella sp. C561	563031	16793	1201946	18154	619859	1.9391	0.0194
species	Rothia dentocariosa	2047	16439	1302475	14888	1001562	1.3004	0.0190
species	Prevotella intermedia	28131	14754	960357	15324	569347	1.6868	0.0170
species	Stomatobaculum longum	796942	12050	902467	18267	553750	1.6297	0.0139
species	Prevotella sp. oral taxon 306	712461	11123	761444	10506	343813	2.2147	0.0128
species	Veillonella sp. oral taxon 158	671228	10438	676822	11207	275440	2.4572	0.0121
species	Prevotella pallens	60133	10335	730578	6462	417904	1.7482	0.0119
species	Candidatus Saccharibacteria oral taxon TM7x	1476577	9515	644882	20792	84833	7.6018	0.0110
species	Haemophilus parainfluenzae	729	9405	529073	7621	253996	2.0830	0.0109
species	Brochothrix thermosphacta	2756	7621	560669	3374	389042	1.4412	0.0088
species	Prevotella sp. oral taxon 473	712469	6453	486393	11763	291488	1.6687	0.0075
species	Corynebacterium matruchotii	43768	5686	436628	5049	336713	1.2967	0.0066
species	Oribacterium parvum	1501329	5183	357743	5911	226614	1.5786	0.0060
species	Carnobacterium divergens	2748	5092	356159	4591	268800	1.3250	0.0059
species	Streptococcus mitis	28037	4817	290530	3677	123638	2.3498	0.0056
species	Veillonella atypica	39777	4505	283569	3841	122183	2.3209	0.0052
species	Atopobium parvulum	1382	4416	262429	6096	108121	2.4272	0.0051
species	Atopobium sp. BS2	936550	3762	237073	2893	78622	3.0154	0.0043
species	Actinomyces sp. S6-Spd3	1284680	3589	270603	4130	187502	1.4432	0.0041
species	Prevotella pleuritidis	407975	3415	265753	1767	197873	1.3430	0.0039
species	Lautropia mirabilis	47671	3356	216184	3404	168579	1.2824	0.0039
species	Leptotrichia wadei	157687	3265	189076	3034	111576	1.6946	0.0038
species	Sanguibacter keddieii	60920	3153	190613	3405	98175	1.9416	0.0036
species	Veillonella sp. oral taxon 780	671229	3127	231544	5281	148291	1.5614	0.0036
species	Solobacterium moorei	102148	3121	237398	7742	167718	1.4155	0.0036
species	Prevotella nanceiensis	425941	3104	213812	3469	158536	1.3487	0.0036
species	Atopobium sp. ICM42b	1190620	3083	175382	3001	66673	2.6305	0.0036
species	Carnobacterium maltaromaticum	2751	3080	205263	2273	148018	1.3867	0.0036
species	Streptococcus pseudopneumoniae	257758	2764	154044	1919	80179	1.9213	0.0032
species	Oribacterium asaccharolyticum	1501332	2718	170417	2596	62894	2.7096	0.0031
species	Selenomonas noxia	135083	2567	177697	1635	138211	1.2857	0.0030
species	Selenomonas sp. oral taxon 478	712538	2516	155944	2678	78363	1.9900	0.0029
species	Prevotella nigrescens	28133	2514	172657	1210	127641	1.3527	0.0029
species	Oribacterium sp. oral taxon 108	712414	2499	152505	2315	65016	2.3457	0.0029
species	Aggregatibacter aphrophilus	732	2316	161394	1494	116791	1.3819	0.0027
species	Prevotella veroralis	28137	2284	132293	2540	76850	1.7214	0.0026
species	Gemella haemolysans	1379	2231	142965	1683	92344	1.5482	0.0026
species	Prevotella melaninogenica	28132	2197	124970	2111	73455	1.7013	0.0025
species	Lachnoanaerobaculum saburreum	467210	2134	134236	1923	92915	1.4447	0.0025
species	Veillonella parvula	29466	2070	121875	2532	64553	1.8880	0.0024
species	[Eubacterium] sulci	143393	2064	155285	2350	110993	1.3991	0.0024
species	Abiotrophia defectiva	46125	1931	153237	3221	108720	1.4095	0.0022
species	Gemella sanguinis	84135	1818	118259	1368	79707	1.4837	0.0021
species	Filifactor alocis	143361	1803	131152	1086	86883	1.5095	0.0021
species	Capnocytophaga sp. oral taxon 329	706435	1774	133339	2887	94208	1.4154	0.0020
species	Psychrobacter sp. 1501(2011)	1002339	1712	126956	1704	86688	1.4645	0.0020
species	Actinomyces odontolyticus	1660	1658	109233	1910	41675	2.6211	0.0019
species	Streptococcus sanguinis	1305	1646	96726	951	69238	1.3970	0.0019
species	Prevotella sp. HJM029	1433844	1615	113214	1516	74923	1.5111	0.0019
species	Streptococcus salivarius	1304	1585	96431	863	63049	1.5295	0.0018
species	Corynebacterium durum	61592	1570	122050	1429	95684	1.2756	0.0018
species	Catonella morbi	43997	1546	106080	2870	70928	1.4956	0.0018
species	Bacteroidetes oral taxon 274	652708	1396	110771	2067	77927	1.4215	0.0016
species	Selenomonas sp. oral taxon 149	712535	1371	87328	1806	48701	1.7931	0.0016
species	Dialister invisus	218538	1279	97781	1267	67320	1.4525	0.0015
species	Selenomonas flueggei	135080	1239	77884	1801	45412	1.7151	0.0014
species	Prevotella sp. F0091	1227276	1223	85403	2287	40443	2.1117	0.0014
species	Streptococcus thermophilus	1308	1191	68201	499	51994	1.3117	0.0014
species	Porphyromonas endodontalis	28124	1177	90762	1493	60969	1.4887	0.0014
species	Streptococcus sp. 263_SSPC	1579343	1172	69733	1074	44328	1.5731	0.0014
species	Neisseria meningitidis	487	1154	69604	977	43025	1.6178	0.0013
species	Streptococcus pneumoniae	1313	1148	64663	966	28939	2.2345	0.0013
species	Alloprevotella tannerae	76122	1122	89506	1387	62943	1.4220	0.0013
species	Prevotella oulorum	28136	1120	76280	1153	54265	1.4057	0.0013
species	Fusobacterium periodonticum	860	1119	61124	809	43479	1.4058	0.0013
species	Campylobacter gracilis	824	1114	83920	2386	68388	1.2271	0.0013
species	Streptococcus infantis	68892	1103	60363	696	36938	1.6342	0.0013
species	Selenomonas sputigena	69823	1088	69507	1076	53274	1.3047	0.0013
species	Capnocytophaga gingivalis	1017	1040	79248	1153	55355	1.4316	0.0012
species	Haemophilus influenzae	727	1036	66384	780	42234	1.5718	0.0012
species	Actinomyces sp. oral taxon 172	712118	1035	67845	1349	32015	2.1192	0.0012
species	Campylobacter rectus	203	1025	69937	726	49138	1.4233	0.0012
species	Haemophilus sputorum	1078480	993	71545	1013	52756	1.3561	0.0011
species	Veillonella tobetsuensis	1110546	969	60542	1236	26898	2.2508	0.0011
species	Eubacterium brachy	35517	942	71928	548	48388	1.4865	0.0011
species	Prevotella denticola	28129	916	66285	506	50594	1.3101	0.0011
species	Selenomonas sp. CM52	936381	904	61004	1278	42241	1.4442	0.0010
species	Veillonella sp. ICM51a	936591	887	59250	515	26608	2.2268	0.0010
species	Kingella oralis	505	886	60974	718	46951	1.2987	0.0010
species	Actinomyces oris	544580	874	52107	661	41575	1.2533	0.0010
species	Granulicatella elegans	137732	872	60273	1216	39886	1.5111	0.0010
species	Porphyromonas somerae	322095	865	56543	935	37523	1.5069	0.0010
species	Aggregatibacter sp. oral taxon 458	712148	850	57409	830	38152	1.5047	0.0010
species	Tannerella forsythia	28112	844	68404	263	57812	1.1832	0.0010
species	Rothia aeria	172042	842	47675	630	32407	1.4711	0.0010
species	Ottowia sp. oral taxon 894	1658672	818	55085	648	43600	1.2634	0.0009
species	Prevotella sp. ICM33	1161412	780	50648	740	26339	1.9229	0.0009
species	Psychrobacter sp. PAMC 21119	1112209	742	47128	1454	29110	1.6190	0.0009
species	Parvimonas micra	33033	738	44080	280	31313	1.4077	0.0009
species	Treponema lecithinolyticum	53418	727	55538	589	40282	1.3787	0.0008
species	Bulleidia extructa	118748	723	54248	402	36147	1.5008	0.0008
species	Actinomyces sp. ICM58	1105030	702	43045	737	23188	1.8563	0.0008
species	Prevotella maculosa	439703	690	53343	728	40875	1.3050	0.0008
species	Lachnospiraceae bacterium oral taxon 082	712976	685	37532	432	24286	1.5454	0.0008
species	Veillonella sp. ACP1	936588	672	41057	683	13857	2.9629	0.0008
species	Veillonella sp. HPA0037	1203593	659	38026	414	16044	2.3701	0.0008
species	Campylobacter showae	204	654	41754	1237	31132	1.3412	0.0008
species	Porphyromonas catoniae	41976	650	50878	935	39977	1.2727	0.0008
species	Leuconostoc carnosum	1252	636	47749	334	31961	1.4940	0.0007
species	Prevotella sp. oral taxon 317	652721	613	36965	568	26788	1.3799	0.0007
species	Trueperella pyogenes	1661	599	33748	580	24416	1.3822	0.0007
species	Actinomyces sp. oral taxon 171	706438	592	34536	364	28072	1.2303	0.0007
species	Treponema socranskii	53419	589	45297	936	35483	1.2766	0.0007
species	Actinomyces meyeri	52773	579	34831	273	27492	1.2670	0.0007
species	Atopobium rimae	1383	536	42611	641	32491	1.3115	0.0006
species	Prevotella conceptionensis	340486	523	32315	534	22417	1.4415	0.0006
species	Peptostreptococcus stomatis	341694	502	36302	583	24844	1.4612	0.0006
species	Prevotella saccharolytica	633701	498	39583	577	30496	1.2980	0.0006
species	Selenomonas infelix	135082	487	32093	752	21398	1.4998	0.0006
species	Actinomyces sp. oral taxon 181	712121	487	27626	403	20200	1.3676	0.0006
species	Pseudomonas fragi	296	471	27409	587	21230	1.2911	0.0005
species	Porphyromonas sp. oral taxon 279	712438	470	27922	412	18271	1.5282	0.0005
species	Centipeda periodontii	82203	469	30032	582	20189	1.4875	0.0005
species	Porphyromonas sp. oral taxon 278	712437	454	33287	680	25546	1.3030	0.0005
species	Haemophilus haemolyticus	726	453	28364	431	17213	1.6478	0.0005
species	Actinomyces massiliensis	461393	452	28919	165	25234	1.1460	0.0005
species	Capnocytophaga sp. oral taxon 332	712213	451	32690	425	23092	1.4156	0.0005
species	Fusobacterium nucleatum	851	439	22569	254	16736	1.3485	0.0005
species	Actinomyces viscosus	1656	438	25029	286	18673	1.3404	0.0005
species	Gemella morbillorum	29391	429	27531	266	17384	1.5837	0.0005
species	Leptotrichia shahii	157691	415	23196	500	13578	1.7084	0.0005
species	Lactobacillus helveticus	1587	400	25243	101	20568	1.2273	0.0005
species	Prevotella amnii	419005	389	29131	285	10026	2.9055	0.0004
species	Neisseria sicca	490	389	20965	258	8838	2.3721	0.0004
species	Treponema denticola	158	389	25597	460	20962	1.2211	0.0004
